country,createdBy,createdDateTime,createdOn,endDate,genericDate1,genericDate10,genericDate2,genericDate3,genericDate4,genericDate5,genericDate6,genericDate7,genericNumber1,genericNumber10,genericNumber11,genericNumber12,genericNumber13,genericNumber14,genericNumber15,genericNumber16,genericNumber2,genericNumber3,genericNumber4,genericNumber5,genericNumber6,genericNumber7,genericNumber8,genericNumber9,genericString1,genericString10,genericString11,genericString12,genericString13,genericString14,genericString15,genericString16,genericString2,genericString3,genericString4,genericString5,lastModifiedBy,lastModifiedDateTime,lastModifiedOn,personIdExternal
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00610
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01447
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00565
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00589
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00607
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00581
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00582
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00620
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00621
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00606
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00590
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00617
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00638
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01478
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P00636
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00635
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00566
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01466
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P01499
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00637
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00640
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01496
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01482
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01487
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00653
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00662
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01511
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P00644
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00634
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00651
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P01532
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01537
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00659
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00665
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00679
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00655
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00680
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00686
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01546
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00663
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00676
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00682
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01530
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P01549
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00678
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00652
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P01533
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00673
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00697
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00700
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00695
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00708
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01177
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00698
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01566
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00704
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1372,,,,,,,,,,,,,20161207,,P01529
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00696
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00717
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01578
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00681
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00685
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00729
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01568
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00712
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00694
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00645
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00646
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00654
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00666
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00667
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00719
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00736
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01514
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00692
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01571
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00724
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00977
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01570
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00727
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00702
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00733
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00734
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1371,,,,,,,,,,,,,20161207,,P00746
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01574
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00749
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01597
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00750
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00743
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00765
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00745
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00754
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00757
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00764
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01586
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00723
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00755
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00768
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00772
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01587
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00747
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00760
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01594
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00770
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,,,,,,,,20161207,,P01572
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00752
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00774
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,,,,,,,,20161207,,P00773
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00776
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00791
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00751
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00756
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01609
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00759
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00796
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01596
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00778
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00753
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00777
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00788
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1372,,,,,,,,,,,,,20161207,,P00769
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00825
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00811
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01606
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00835
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00805
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01616
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01604
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P00804
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00814
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00815
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00844
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1372,,,,,,,,,,,,,20161207,,P00798
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00826
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00812
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00848
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00810
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00857
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00800
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00837
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00867
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00821
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01627
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00838
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00841
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01639
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00808
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00843
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P01632
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00861
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00863
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01647
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00858
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00980
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00878
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00872
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00885
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00784
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00893
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00904
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00986
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00783
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00785
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00786
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00787
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00801
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00822
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00832
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00886
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3310,,,,,,,,,,,,,20161207,,P00888
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00894
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00987
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00903
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00873
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00914
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00915
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00884
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00868
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P00921
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P00926
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P01129
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3312,,,,,,,,,,,,,20161207,,P00883
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00887
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00913
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3313,,,,,,,,,,,,,20161207,,P00928
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00889
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00916
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P00927
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00919
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00895
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00937
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00931
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00945
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00900
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00935
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,,,,,,,,20161207,,P00907
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00917
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3311,,,,,,,,,,,,,20161207,,P00936
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00940
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01669
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00943
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00912
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P00938
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,3309,,,,,,,,,,,,,20161207,,P01000
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01005
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01658
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00998
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01008
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01229
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1366,,,,,,,,,,,,,20161207,,P01677
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01001
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P01009
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1364,,,,,,,,,,,,,20161207,,P01656
GBR,admin,20161207,,99991231,,,,,,,,,,,,,,,,,,,,,,,,,1365,,,,,,,,,,,,,20161207,,P00991
