"ROW_ID","OBJECT_TYPE","INTERNAL_ID","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","EXTERNAL_CODE","EXTERNAL_NAME","SF_FIELD1","SF_FIELD2","SF_FIELD3","SF_FIELD4","SF_FIELD5","SF_FIELD6","SF_FIELD7","SF_FIELD8","SF_FIELD9","SF_FIELD10","SF_FIELD11","SF_FIELD12","SF_FIELD13","SF_FIELD14","SF_FIELD15","CUSTOM_FIELD1","CUSTOM_FIELD2","CREATED_DATE","LAST_MODIFIED_DATE","PARENT_ROW_ID","RECORD_STATUS","OBJECT_TYPE_ID"
"20439","GOLocalizedData","1000299","19000101","99991231","A","externalName",,"Haiti","Haiti",,,,,,,,,,,,,,,,"20160721","20160721","20438","N","9"
"20093","GOLocalizedData","1000301","19000101","99991231","A","externalName",,"Papua New Guinea","Papua New Guinea",,,,,,,,,,,,,,,,"20160721","20160721","20092","N","9"
"20395","GOLocalizedData","1000303","19000101","99991231","A","externalName",,"Rwanda","Rwanda",,,,,,,,,,,,,,,,"20160721","20160721","20394","N","9"
"20459","GOLocalizedData","1000305","19000101","99991231","A","externalName",,"Turks and Caicos Islands","Turks and Caicos Islands",,,,,,,,,,,,,,,,"20160721","20160721","20458","N","9"
"20457","GOLocalizedData","1000307","19000101","99991231","A","externalName",,"Finland","Finland",,,,,,,,,,,,,,,,"20160721","20160721","20456","N","9"
"20463","GOLocalizedData","1000309","19000101","99991231","A","externalName",,"Chad","Chad",,,,,,,,,,,,,,,,"20160721","20160721","20462","N","9"
"20503","GOLocalizedData","1000311","19000101","99991231","A","externalName",,"Mexico","Mexico",,,,,,,,,,,,,,,,"20160721","20160721","20502","N","9"
"20385","GOLocalizedData","1000313","19000101","99991231","A","externalName",,"Indonesia","Indonesia",,,,,,,,,,,,,,,,"20160721","20160721","20384","N","9"
"20389","GOLocalizedData","1000315","19000101","99991231","A","externalName",,"Saint Pierre and Miquelon","Saint Pierre and Miquelon",,,,,,,,,,,,,,,,"20160721","20160721","20388","N","9"
"20403","GOLocalizedData","1000317","19000101","99991231","A","externalName",,"Réunion","Réunion",,,,,,,,,,,,,,,,"20160721","20160721","20402","N","9"
"20397","GOLocalizedData","1000319","19000101","99991231","A","externalName",,"Croatia","Croatia",,,,,,,,,,,,,,,,"20160721","20160721","20396","N","9"
"20541","GOLocalizedData","1000321","19000101","99991231","A","externalName",,"Malawi","Malawi",,,,,,,,,,,,,,,,"20160721","20160721","20540","N","9"
"20467","GOLocalizedData","1000323","19000101","99991231","A","externalName",,"Comoros","Comoros",,,,,,,,,,,,,,,,"20160721","20160721","20466","N","9"
"20473","GOLocalizedData","1000325","19000101","99991231","A","externalName",,"Vanuatu","Vanuatu",,,,,,,,,,,,,,,,"20160721","20160721","20472","N","9"
"20461","GOLocalizedData","1000327","19000101","99991231","A","externalName",,"Tunisia","Tunisia",,,,,,,,,,,,,,,,"20160721","20160721","20460","N","9"
"20469","GOLocalizedData","1000329","19000101","99991231","A","externalName",,"Colombia","Colombia",,,,,,,,,,,,,,,,"20160721","20160721","20468","N","9"
"20471","GOLocalizedData","1000331","19000101","99991231","A","externalName",,"Azerbaijan","Azerbaijan",,,,,,,,,,,,,,,,"20160721","20160721","20470","N","9"
"20481","GOLocalizedData","1000333","19000101","99991231","A","externalName",,"Turkey","Turkey",,,,,,,,,,,,,,,,"20160721","20160721","20480","N","9"
"20447","GOLocalizedData","1000335","19000101","99991231","A","externalName",,"Poland","Poland",,,,,,,,,,,,,,,,"20160721","20160721","20446","N","9"
"20475","GOLocalizedData","1000337","19000101","99991231","A","externalName",,"Tuvalu","Tuvalu",,,,,,,,,,,,,,,,"20160721","20160721","20474","N","9"
"20121","GOLocalizedData","1000339","19000101","99991231","A","externalName",,"Fiji","Fiji",,,,,,,,,,,,,,,,"20160721","20160721","20120","N","9"
"20551","GOLocalizedData","1000341","19000101","99991231","A","externalName",,"Equatorial Guinea","Equatorial Guinea",,,,,,,,,,,,,,,,"20160721","20160721","20550","N","9"
"20149","GOLocalizedData","1000343","19000101","99991231","A","externalName",,"Holy See (Vatican City State)","Holy See (Vatican City State)",,,,,,,,,,,,,,,,"20160721","20160721","20148","N","9"
"20477","GOLocalizedData","1000345","19000101","99991231","A","externalName",,"Nigeria","Nigeria",,,,,,,,,,,,,,,,"20160721","20160721","20476","N","9"
"20151","GOLocalizedData","1000347","19000101","99991231","A","externalName",,"Anguilla","Anguilla",,,,,,,,,,,,,,,,"20160721","20160721","20150","N","9"
"20499","GOLocalizedData","1000349","19000101","99991231","A","externalName",,"Guinea-Bissau","Guinea-Bissau",,,,,,,,,,,,,,,,"20160721","20160721","20498","N","9"
"20509","GOLocalizedData","1000351","19000101","99991231","A","externalName",,"Panama","Panama",,,,,,,,,,,,,,,,"20160721","20160721","20508","N","9"
"20455","GOLocalizedData","1000353","19000101","99991231","A","externalName",,"Saint Barthélemy","Saint Barthélemy",,,,,,,,,,,,,,,,"20160721","20160721","20454","N","9"
"20297","GOLocalizedData","1000355","19000101","99991231","A","externalName",,"Maldives","Maldives",,,,,,,,,,,,,,,,"20160721","20160721","20296","N","9"
"20501","GOLocalizedData","1000357","19000101","99991231","A","externalName",,"Pakistan","Pakistan",,,,,,,,,,,,,,,,"20160721","20160721","20500","N","9"
"20451","GOLocalizedData","1000359","19000101","99991231","A","externalName",,"Serbia","Serbia",,,,,,,,,,,,,,,,"20160721","20160721","20450","N","9"
"20307","GOLocalizedData","1000361","19000101","99991231","A","externalName",,"Madagascar","Madagascar",,,,,,,,,,,,,,,,"20160721","20160721","20306","N","9"
"20487","GOLocalizedData","1000363","19000101","99991231","A","externalName",,"Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",,,,,,,,,,,,,,,,"20160721","20160721","20486","N","9"
"20495","GOLocalizedData","1000365","19000101","99991231","A","externalName",,"Samoa","Samoa",,,,,,,,,,,,,,,,"20160721","20160721","20494","N","9"
"20443","GOLocalizedData","1000367","19000101","99991231","A","externalName",,"Uruguay","Uruguay",,,,,,,,,,,,,,,,"20160721","20160721","20442","N","9"
"20493","GOLocalizedData","1000369","19000101","99991231","A","externalName",,"Egypt","Egypt",,,,,,,,,,,,,,,,"20160721","20160721","20492","N","9"
"20485","GOLocalizedData","1000371","19000101","99991231","A","externalName",,"Hungary","Hungary",,,,,,,,,,,,,,,,"20160721","20160721","20484","N","9"
"20445","GOLocalizedData","1000373","19000101","99991231","A","externalName",,"Belarus","Belarus",,,,,,,,,,,,,,,,"20160721","20160721","20444","N","9"
"20321","GOLocalizedData","1000375","19000101","99991231","A","externalName",,"Moldova, Republic of","Moldova, Republic of",,,,,,,,,,,,,,,,"20160721","20160721","20320","N","9"
"20521","GOLocalizedData","1000377","19000101","99991231","A","externalName",,"Åland Islands","Åland Islands",,,,,,,,,,,,,,,,"20160721","20160721","20520","N","9"
"20529","GOLocalizedData","1000379","19000101","99991231","A","externalName",,"Albania","Albania",,,,,,,,,,,,,,,,"20160721","20160721","20528","N","9"
"20531","GOLocalizedData","1000381","19000101","99991231","A","externalName",,"Mauritius","Mauritius",,,,,,,,,,,,,,,,"20160721","20160721","20530","N","9"
"20465","GOLocalizedData","1000383","19000101","99991231","A","externalName",,"Belize","Belize",,,,,,,,,,,,,,,,"20160721","20160721","20464","N","9"
"20505","GOLocalizedData","1000385","19000101","99991231","A","externalName",,"Saint Kitts and Nevis","Saint Kitts and Nevis",,,,,,,,,,,,,,,,"20160721","20160721","20504","N","9"
"20543","GOLocalizedData","1000387","19000101","99991231","A","externalName",,"Cameroon","Cameroon",,,,,,,,,,,,,,,,"20160721","20160721","20542","N","9"
"20071","GOLocalizedData","1000389","19000101","99991231","A","externalName",,"Gambia","Gambia",,,,,,,,,,,,,,,,"20160721","20160721","20070","N","9"
"20545","GOLocalizedData","1000391","19000101","99991231","A","externalName",,"Oman","Oman",,,,,,,,,,,,,,,,"20160721","20160721","20544","N","9"
"20533","GOLocalizedData","1000393","19000101","99991231","A","externalName",,"South Sudan","South Sudan",,,,,,,,,,,,,,,,"20160721","20160721","20532","N","9"
"20537","GOLocalizedData","1000395","19000101","99991231","A","externalName",,"Niue","Niue",,,,,,,,,,,,,,,,"20160721","20160721","20536","N","9"
"20539","GOLocalizedData","1000397","19000101","99991231","A","externalName",,"Bermuda","Bermuda",,,,,,,,,,,,,,,,"20160721","20160721","20538","N","9"
"20483","GOLocalizedData","1000399","19000101","99991231","A","externalName",,"Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",,,,,,,,,,,,,,,,"20160721","20160721","20482","N","9"
"20479","GOLocalizedData","1000401","19000101","99991231","A","externalName",,"Falkland Islands (Malvinas)","Falkland Islands (Malvinas)",,,,,,,,,,,,,,,,"20160721","20160721","20478","N","9"
"20549","GOLocalizedData","1000403","19000101","99991231","A","externalName",,"United States","United States",,,,,,,,,,,,,,,,"20160721","20160721","20548","N","9"
"20057","GOLocalizedData","1000405","19000101","99991231","A","externalName",,"New Zealand","New Zealand",,,,,,,,,,,,,,,,"20160721","20160721","20056","N","9"
"20061","GOLocalizedData","1000407","19000101","99991231","A","externalName",,"Guadeloupe","Guadeloupe",,,,,,,,,,,,,,,,"20160721","20160721","20060","N","9"
"20553","GOLocalizedData","1000409","19000101","99991231","A","externalName",,"Lao People's Democratic Republic","Lao People's Democratic Republic",,,,,,,,,,,,,,,,"20160721","20160721","20552","N","9"
"20343","GOLocalizedData","1000411","19000101","99991231","A","externalName",,"Martinique","Martinique",,,,,,,,,,,,,,,,"20160721","20160721","20342","N","9"
"20547","GOLocalizedData","1000413","19000101","99991231","A","externalName",,"Nicaragua","Nicaragua",,,,,,,,,,,,,,,,"20160721","20160721","20546","N","9"
"20497","GOLocalizedData","1000415","19000101","99991231","A","externalName",,"Paraguay","Paraguay",,,,,,,,,,,,,,,,"20160721","20160721","20496","N","9"
"20373","GOLocalizedData","1000417","19000101","99991231","A","externalName",,"Western Sahara","Western Sahara",,,,,,,,,,,,,,,,"20160721","20160721","20372","N","9"
"20309","GOLocalizedData","1000419","19000101","99991231","A","externalName",,"Central African Republic","Central African Republic",,,,,,,,,,,,,,,,"20160721","20160721","20308","N","9"
"20489","GOLocalizedData","1000421","19000101","99991231","A","externalName",,"Portugal","Portugal",,,,,,,,,,,,,,,,"20160721","20160721","20488","N","9"
"20311","GOLocalizedData","1000423","19000101","99991231","A","externalName",,"Israel","Israel",,,,,,,,,,,,,,,,"20160721","20160721","20310","N","9"
"20303","GOLocalizedData","1000425","19000101","99991231","A","externalName",,"Virgin Islands, British","Virgin Islands, British",,,,,,,,,,,,,,,,"20160721","20160721","20302","N","9"
"20361","GOLocalizedData","1000427","19000101","99991231","A","externalName",,"Kazakhstan","Kazakhstan",,,,,,,,,,,,,,,,"20160721","20160721","20360","N","9"
"20251","GOLocalizedData","1000429","19000101","99991231","A","externalName",,"Sierra Leone","Sierra Leone",,,,,,,,,,,,,,,,"20160721","20160721","20250","N","9"
"20299","GOLocalizedData","1000431","19000101","99991231","A","externalName",,"Pitcairn","Pitcairn",,,,,,,,,,,,,,,,"20160721","20160721","20298","N","9"
"20301","GOLocalizedData","1000433","19000101","99991231","A","externalName",,"Iceland","Iceland",,,,,,,,,,,,,,,,"20160721","20160721","20300","N","9"
"20253","GOLocalizedData","1000435","19000101","99991231","A","externalName",,"Solomon Islands","Solomon Islands",,,,,,,,,,,,,,,,"20160721","20160721","20252","N","9"
"20305","GOLocalizedData","1000437","19000101","99991231","A","externalName",,"Lesotho","Lesotho",,,,,,,,,,,,,,,,"20160721","20160721","20304","N","9"
"20511","GOLocalizedData","1000439","19000101","99991231","A","externalName",,"Puerto Rico","Puerto Rico",,,,,,,,,,,,,,,,"20160721","20160721","20510","N","9"
"20225","GOLocalizedData","1000441","19000101","99991231","A","externalName",,"Denmark","Denmark",,,,,,,,,,,,,,,,"20160721","20160721","20224","N","9"
"20507","GOLocalizedData","1000443","19000101","99991231","A","externalName",,"Bolivia, Plurinational State of","Bolivia, Plurinational State of",,,,,,,,,,,,,,,,"20160721","20160721","20506","N","9"
"20323","GOLocalizedData","1000445","19000101","99991231","A","externalName",,"Germany","Germany",,,,,,,,,,,,,,,,"20160721","20160721","20322","N","9"
"20315","GOLocalizedData","1000447","19000101","99991231","A","externalName",,"Andorra","Andorra",,,,,,,,,,,,,,,,"20160721","20160721","20314","N","9"
"20313","GOLocalizedData","1000449","19000101","99991231","A","externalName",,"Italy","Italy",,,,,,,,,,,,,,,,"20160721","20160721","20312","N","9"
"20519","GOLocalizedData","1000451","19000101","99991231","A","externalName",,"Lebanon","Lebanon",,,,,,,,,,,,,,,,"20160721","20160721","20518","N","9"
"20241","GOLocalizedData","1000453","19000101","99991231","A","externalName",,"El Salvador","El Salvador",,,,,,,,,,,,,,,,"20160721","20160721","20240","N","9"
"20317","GOLocalizedData","1000455","19000101","99991231","A","externalName",,"Canada","Canada",,,,,,,,,,,,,,,,"20160721","20160721","20316","N","9"
"20513","GOLocalizedData","1000457","19000101","99991231","A","externalName",,"Liberia","Liberia",,,,,,,,,,,,,,,,"20160721","20160721","20512","N","9"
"20523","GOLocalizedData","1000459","19000101","99991231","A","externalName",,"Korea, Democratic People's Republic of","Korea, Democratic People's Republic of",,,,,,,,,,,,,,,,"20160721","20160721","20522","N","9"
"20319","GOLocalizedData","1000461","19000101","99991231","A","externalName",,"Montserrat","Montserrat",,,,,,,,,,,,,,,,"20160721","20160721","20318","N","9"
"20339","GOLocalizedData","1000463","19000101","99991231","A","externalName",,"Libyan Arab Jamahiriya","Libyan Arab Jamahiriya",,,,,,,,,,,,,,,,"20160721","20160721","20338","N","9"
"20413","GOLocalizedData","1000465","19000101","99991231","A","externalName",,"Qatar","Qatar",,,,,,,,,,,,,,,,"20160721","20160721","20412","N","9"
"20239","GOLocalizedData","1000467","19000101","99991231","A","externalName",,"Wallis and Futuna","Wallis and Futuna",,,,,,,,,,,,,,,,"20160721","20160721","20238","N","9"
"20407","GOLocalizedData","1000469","19000101","99991231","A","externalName",,"Iraq","Iraq",,,,,,,,,,,,,,,,"20160721","20160721","20406","N","9"
"20337","GOLocalizedData","1000471","19000101","99991231","A","externalName",,"Ethiopia","Ethiopia",,,,,,,,,,,,,,,,"20160721","20160721","20336","N","9"
"20325","GOLocalizedData","1000473","19000101","99991231","A","externalName",,"Saint Lucia","Saint Lucia",,,,,,,,,,,,,,,,"20160721","20160721","20324","N","9"
"20409","GOLocalizedData","1000475","19000101","99991231","A","externalName",,"Iran, Islamic Republic of","Iran, Islamic Republic of",,,,,,,,,,,,,,,,"20160721","20160721","20408","N","9"
"20287","GOLocalizedData","1000477","19000101","99991231","A","externalName",,"Nauru","Nauru",,,,,,,,,,,,,,,,"20160721","20160721","20286","N","9"
"20335","GOLocalizedData","1000479","19000101","99991231","A","externalName",,"New Caledonia","New Caledonia",,,,,,,,,,,,,,,,"20160721","20160721","20334","N","9"
"20399","GOLocalizedData","1000481","19000101","99991231","A","externalName",,"Ireland","Ireland",,,,,,,,,,,,,,,,"20160721","20160721","20398","N","9"
"20329","GOLocalizedData","1000483","19000101","99991231","A","externalName",,"Monaco","Monaco",,,,,,,,,,,,,,,,"20160721","20160721","20328","N","9"
"20349","GOLocalizedData","1000485","19000101","99991231","A","externalName",,"Dominican Republic","Dominican Republic",,,,,,,,,,,,,,,,"20160721","20160721","20348","N","9"
"20435","GOLocalizedData","1000487","19000101","99991231","A","externalName",,"Greenland","Greenland",,,,,,,,,,,,,,,,"20160721","20160721","20434","N","9"
"20351","GOLocalizedData","1000489","19000101","99991231","A","externalName",,"Jersey","Jersey",,,,,,,,,,,,,,,,"20160721","20160721","20350","N","9"
"20357","GOLocalizedData","1000491","19000101","99991231","A","externalName",,"Gabon","Gabon",,,,,,,,,,,,,,,,"20160721","20160721","20356","N","9"
"20355","GOLocalizedData","1000493","19000101","99991231","A","externalName",,"Palestinian Territory","Palestinian Territory",,,,,,,,,,,,,,,,"20160721","20160721","20354","N","9"
"20341","GOLocalizedData","1000495","19000101","99991231","A","externalName",,"Estonia","Estonia",,,,,,,,,,,,,,,,"20160721","20160721","20340","N","9"
"20345","GOLocalizedData","1000497","19000101","99991231","A","externalName",,"San Marino","San Marino",,,,,,,,,,,,,,,,"20160721","20160721","20344","N","9"
"20417","GOLocalizedData","1000499","19000101","99991231","A","externalName",,"Mauritania","Mauritania",,,,,,,,,,,,,,,,"20160721","20160721","20416","N","9"
"20347","GOLocalizedData","1000501","19000101","99991231","A","externalName",,"Spain","Spain",,,,,,,,,,,,,,,,"20160721","20160721","20346","N","9"
"20371","GOLocalizedData","1000503","19000101","99991231","A","externalName",,"Virgin Islands, U.S.","Virgin Islands, U.S.",,,,,,,,,,,,,,,,"20160721","20160721","20370","N","9"
"20375","GOLocalizedData","1000505","19000101","99991231","A","externalName",,"Cocos (Keeling) Islands","Cocos (Keeling) Islands",,,,,,,,,,,,,,,,"20160721","20160721","20374","N","9"
"20379","GOLocalizedData","1000507","19000101","99991231","A","externalName",,"Ecuador","Ecuador",,,,,,,,,,,,,,,,"20160721","20160721","20378","N","9"
"20393","GOLocalizedData","1000509","19000101","99991231","A","externalName",,"Peru","Peru",,,,,,,,,,,,,,,,"20160721","20160721","20392","N","9"
"20359","GOLocalizedData","1000511","19000101","99991231","A","externalName",,"Greece","Greece",,,,,,,,,,,,,,,,"20160721","20160721","20358","N","9"
"20363","GOLocalizedData","1000513","19000101","99991231","A","externalName",,"Grenada","Grenada",,,,,,,,,,,,,,,,"20160721","20160721","20362","N","9"
"20377","GOLocalizedData","1000515","19000101","99991231","A","externalName",,"France","France",,,,,,,,,,,,,,,,"20160721","20160721","20376","N","9"
"20453","GOLocalizedData","1000517","19000101","99991231","A","externalName",,"Cape Verde","Cape Verde",,,,,,,,,,,,,,,,"20160721","20160721","20452","N","9"
"20369","GOLocalizedData","1000519","19000101","99991231","A","externalName",,"Luxembourg","Luxembourg",,,,,,,,,,,,,,,,"20160721","20160721","20368","N","9"
"20367","GOLocalizedData","1000521","19000101","99991231","A","externalName",,"Zimbabwe","Zimbabwe",,,,,,,,,,,,,,,,"20160721","20160721","20366","N","9"
"20295","GOLocalizedData","1000523","19000101","99991231","A","externalName",,"United Kingdom","United Kingdom",,,,,,,,,,,,,,,,"20160721","20160721","20294","N","9"
"20391","GOLocalizedData","1000525","19000101","99991231","A","externalName",,"Latvia","Latvia",,,,,,,,,,,,,,,,"20160721","20160721","20390","N","9"
"20405","GOLocalizedData","1000527","19000101","99991231","A","externalName",,"Saint Martin (French part)","Saint Martin (French part)",,,,,,,,,,,,,,,,"20160721","20160721","20404","N","9"
"20411","GOLocalizedData","1000529","19000101","99991231","A","externalName",,"Eritrea","Eritrea",,,,,,,,,,,,,,,,"20160721","20160721","20410","N","9"
"20415","GOLocalizedData","1000531","19000101","99991231","A","externalName",,"Niger","Niger",,,,,,,,,,,,,,,,"20160721","20160721","20414","N","9"
"20401","GOLocalizedData","1000533","19000101","99991231","A","externalName",,"Morocco","Morocco",,,,,,,,,,,,,,,,"20160721","20160721","20400","N","9"
"20383","GOLocalizedData","1000535","19000101","99991231","A","externalName",,"Lithuania","Lithuania",,,,,,,,,,,,,,,,"20160721","20160721","20382","N","9"
"20327","GOLocalizedData","1000537","19000101","99991231","A","externalName",,"Netherlands Antilles","Netherlands Antilles",,,,,,,,,,,,,,,,"20160721","20160721","20326","N","9"
"20437","GOLocalizedData","1000539","19000101","99991231","A","externalName",,"Somalia","Somalia",,,,,,,,,,,,,,,,"20160721","20160721","20436","N","9"
"20433","GOLocalizedData","1000541","19000101","99991231","A","externalName",,"Brunei Darussalam","Brunei Darussalam",,,,,,,,,,,,,,,,"20160721","20160721","20432","N","9"
"20419","GOLocalizedData","1000543","19000101","99991231","A","externalName",,"Russian Federation","Russian Federation",,,,,,,,,,,,,,,,"20160721","20160721","20418","N","9"
"20423","GOLocalizedData","1000545","19000101","99991231","A","externalName",,"Costa Rica","Costa Rica",,,,,,,,,,,,,,,,"20160721","20160721","20422","N","9"
"20421","GOLocalizedData","1000547","19000101","99991231","A","externalName",,"Brazil","Brazil",,,,,,,,,,,,,,,,"20160721","20160721","20420","N","9"
"20429","GOLocalizedData","1000549","19000101","99991231","A","externalName",,"Macao","Macao",,,,,,,,,,,,,,,,"20160721","20160721","20428","N","9"
"20427","GOLocalizedData","1000551","19000101","99991231","A","externalName",,"Tonga","Tonga",,,,,,,,,,,,,,,,"20160721","20160721","20426","N","9"
"20431","GOLocalizedData","1000553","19000101","99991231","A","externalName",,"Barbados","Barbados",,,,,,,,,,,,,,,,"20160721","20160721","20430","N","9"
"20556","GOLocalizedData","1000568","19000101","99991231","A","externalName",,,"AlertMessage","ECT_HRIS_GO_AlertMessage",,,,,,,,,,,,,,,"20160721","20160905","20555","N","9"
"20609","GOLocalizedData","1000634","19000101","99991231","A","externalName",,"Function","Function",,,,,,,,,,,,,,,,"20160721","20160806","20608","N","9"
"20650","GOLocalizedData","1000675","19000101","99991231","A","externalName",,"Sub Cost Centre","Sub Cost Centre",,,,,,,,,,,,,,,,"20160721","20160721","20649","N","9"
"24289","GOLocalizedData","1004289","19000101","99991231","A","externalName",,,"PayScaleArea","ECT_GO_PayScaleArea",,,,,,,,,,,,,,,"20160721","20160721","24288","N","9"
"24342","GOLocalizedData","1004342","19000101","99991231","A","externalName",,,"PayScaleGroup","ECT_GO_PayScaleGroup",,,,,,,,,,,,,,,"20160721","20160905","24341","N","9"
"24406","GOLocalizedData","1004406","19000101","99991231","A","externalName",,,"PayScaleLevel","ECT_GO_PayScaleLevel",,,,,,,,,,,,,,,"20160721","20160721","24405","N","9"
"24461","GOLocalizedData","1004461","19000101","99991231","A","externalName",,,"PayScalePayComponent","ECT_GO_PayScalePayComponent",,,,,,,,,,,,,,,"20160721","20160721","24460","N","9"
"24523","GOLocalizedData","1004523","19000101","99991231","A","externalName",,,"PayScaleType","ECT_GO_PayScaleType",,,,,,,,,,,,,,,"20160721","20160721","24522","N","9"
"24576","GOLocalizedData","1004576","19000101","99991231","A","externalName",,"PickList","PickList","EMPLOYEE_HRIS_GO_PickList",,,,,,,,,,,,,,,"20160721","20161205","24575","N","9"
"24635","GOLocalizedData","1004635","19000101","99991231","A","externalName",,,"PickListValue","EMPLOYEE_HRIS_GO_PickListValue",,,,,,,,,,,,,,,"20160721","20161205","24634","N","9"
"26669","GOLocalizedData","1006644","19000101","99991231","A","externalName",,"Username","Username",,,,,,,,,,,,,,,,"20160721","20161123","26668","N","9"
"26671","GOLocalizedData","1006646","19000101","99991231","A","externalName",,"Email","Email",,,,,,,,,,,,,,,,"20160721","20161123","26670","N","9"
"26673","GOLocalizedData","1006648","19000101","99991231","A","externalName",,"Gender","Gender",,,,,,,,,,,,,,,,"20160721","20161123","26672","N","9"
"26675","GOLocalizedData","1006650","19000101","99991231","A","externalName",,"Last Name","Last Name",,,,,,,,,,,,,,,,"20160721","20161123","26674","N","9"
"26677","GOLocalizedData","1006652","19000101","99991231","A","externalName",,"First Name","First Name",,,,,,,,,,,,,,,,"20160721","20161123","26676","N","9"
"26679","GOLocalizedData","1006654","19000101","99991231","A","externalName",,"Middle Name","Middle Name",,,,,,,,,,,,,,,,"20160721","20161123","26678","N","9"
"26684","GOLocalizedData","1006659","19000101","99991231","A","externalName",,"Business Area","Business Area",,,,,,,,,,,,,,,,"20160721","20161123","26683","N","9"
"26686","GOLocalizedData","1006661","19000101","99991231","A","externalName",,"Division","Division",,,,,,,,,,,,,,,,"20160721","20161123","26685","N","9"
"26688","GOLocalizedData","1006663","19000101","99991231","A","externalName",,"Location","Location",,,,,,,,,,,,,,,,"20160721","20161123","26687","N","9"
"26690","GOLocalizedData","1006665","19000101","99991231","A","externalName",,"Job Code","Job Code",,,,,,,,,,,,,,,,"20160721","20161123","26689","N","9"
"26692","GOLocalizedData","1006667","19000101","99991231","A","externalName",,"Start Date","Start Date",,,,,,,,,,,,,,,,"20160721","20161123","26691","N","9"
"26695","GOLocalizedData","1006670","19000101","99991231","A","externalName",,"Time Zone","Time Zone",,,,,,,,,,,,,,,,"20160721","20161123","26694","N","9"
"26697","GOLocalizedData","1006672","19000101","99991231","A","externalName",,"Line Manager","Line Manager",,,,,,,,,,,,,,,,"20160721","20161123","26696","N","9"
"26699","GOLocalizedData","1006674","19000101","99991231","A","externalName",,"HR Contact","HR Contact",,,,,,,,,,,,,,,,"20160721","20161123","26698","N","9"
"26701","GOLocalizedData","1006676","19000101","99991231","A","externalName",,"Default Locale","Default Locale",,,,,,,,,,,,,,,,"20160721","20161123","26700","N","9"
"26713","GOLocalizedData","1006688","19000101","99991231","A","externalName",,"Photo","Photo",,,,,,,,,,,,,,,,"20160721","20161123","26712","N","9"
"26723","GOLocalizedData","1006698","19000101","99991231","A","externalName",,"Employee Number","Employee Number",,,,,,,,,,,,,,,,"20160721","20161123","26722","N","9"
"26725","GOLocalizedData","1006700","19000101","99991231","A","externalName",,"Title","Title",,,,,,,,,,,,,,,,"20160721","20161123","26724","N","9"
"26737","GOLocalizedData","1006712","19000101","99991231","A","externalName",,"Region","Region",,,,,,,,,,,,,,,,"20160721","20161123","26736","N","9"
"26741","GOLocalizedData","1006716","19000101","99991231","A","externalName",,"Department","Department",,,,,,,,,,,,,,,,"20160721","20161123","26740","N","9"
"26743","GOLocalizedData","1006718","19000101","99991231","A","externalName",,"Employee Type","Employee Type",,,,,,,,,,,,,,,,"20160721","20161123","26742","N","9"
"26745","GOLocalizedData","1006720","19000101","99991231","A","externalName",,"Contract Type","Contract Type",,,,,,,,,,,,,,,,"20160721","20161123","26744","N","9"
"26747","GOLocalizedData","1006722","19000101","99991231","A","externalName",,"FTE","FTE",,,,,,,,,,,,,,,,"20160721","20161123","26746","N","9"
"26749","GOLocalizedData","1006724","19000101","99991231","A","externalName",,"Function","Function",,,,,,,,,,,,,,,,"20160721","20161123","26748","N","9"
"26751","GOLocalizedData","1006726","19000101","99991231","A","externalName",,"Company","Company",,,,,,,,,,,,,,,,"20160721","20161123","26750","N","9"
"26813","GOLocalizedData","1006788","19000101","99991231","A","externalName",,"Compensation Statement","Compensation Statement",,,,,,,,,,,,,,,,"20160721","20161123","26812","N","9"
"26825","GOLocalizedData","1006800","19000101","99991231","A","externalName",,"Custom Manager","Custom Manager",,,,,,,,,,,,,,,,"20160721","20161123","26824","N","9"
"26828","GOLocalizedData","1006803","19000101","99991231","A","externalName",,"Proxy","Proxy",,,,,,,,,,,,,,,,"20160721","20161123","26827","N","9"
"26830","GOLocalizedData","1006805","19000101","99991231","A","externalName",,"Compensation Planner","Compensation Planner",,,,,,,,,,,,,,,,"20160721","20161123","26829","N","9"
"26861","GOLocalizedData","1006836","19000101","99991231","A","externalName",,"Work Permit Information","Work Permit Information",,,,,,,,,,,,,,,,"20160721","20161123","26860","N","9"
"26863","GOLocalizedData","1006838","19000101","99991231","A","externalName",,"Country","Country",,,,,,,,,,,,,,,,"20160721","20161123","26862","N","9"
"26865","GOLocalizedData","1006840","19000101","99991231","A","externalName",,"Right To Work Document Type","Right To Work Document Type",,,,,,,,,,,,,,,,"20160721","20161123","26864","N","9"
"26867","GOLocalizedData","1006842","19000101","99991231","A","externalName",,"Document Number","Document Number",,,,,,,,,,,,,,,,"20160721","20161123","26866","N","9"
"26869","GOLocalizedData","1006844","19000101","99991231","A","externalName",,"Initial Check Date","Initial Check Date",,,,,,,,,,,,,,,,"20160721","20161123","26868","N","9"
"26871","GOLocalizedData","1006846","19000101","99991231","A","externalName",,"Expiry Date","Expiry Date",,,,,,,,,,,,,,,,"20160721","20161123","26870","N","9"
"26873","GOLocalizedData","1006848","19000101","99991231","A","externalName",,"Validated","Validated",,,,,,,,,,,,,,,,"20160721","20161123","26872","N","9"
