"OBJECT_ID","INTERNAL_CODE","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","OBJECT_NAME","JOB_LEVEL","DESCRIPTION","JOB_FUNCTION_ICODE","JOB_FAMILY_ICODE"
"3380","2953","19000101","99991231","I","JC2342",,"JC2342",,
"3344","2892","19000101","99991231","I","JC2055",,"JC2055",,
"3170","2704","19000101","99991231","I","JC2209",,"JC2209",,
"3347","2895","19000101","99991231","I","JC2055",,"JC2055",,
"3384","2958","19000101","99991231","I","JC2342",,"JC2342",,
"3172","2710","19000101","99991231","I","JC2209",,"JC2209",,
"3350","2900","19000101","99991231","I","JC2055",,"JC2055",,
"3174","2715","19000101","99991231","I","JC2209",,"JC2209",,
"3387","1934","19000101","99991231","A","JC1730",,,,
"3176","1159","19000101","99991231","A","JC1035",,,,
"3352","2903","19000101","99991231","I","JC2055",,"JC2055",,
"3391","1937","19000101","99991231","A","JC1733",,,,
"3179","2721","19000101","99991231","I","JC2213",,"JC2213",,
"3394","1939","19000101","99991231","A","JC180",,,,
"3182","2723","19000101","99991231","I","JC2213",,"JC2213",,
"3349","1598","19000101","99991231","A","JC1432",,,,
"3183","2726","19000101","99991231","I","JC2213",,"JC2213",,
"3397","1940","19000101","99991231","A","JC1736",,,,
"3351","2909","19000101","99991231","I","JC2328",,"JC2328",,
"3401","2969","19000101","99991231","I","JC2351",,"JC2351",,
"3184","2728","19000101","99991231","I","JC2213",,"JC2213",,
"3353","1602","19000101","99991231","A","JC1435",,,,
"3188","1163","19000101","99991231","A","JC1038",,,,
"3405","2973","19000101","99991231","I","JC2351",,"JC2351",,
"3355","2917","19000101","99991231","I","JC2333",,"JC2333",,
"3193","1167","19000101","99991231","A","JC1043",,,,
"3409","1941","19000101","99991231","A","JC1737",,,,
"3196","2734","19000101","99991231","I","JC2228",,"JC2228",,
"3357","2921","19000101","99991231","I","JC2333",,"JC2333",,
"3198","1174","19000101","99991231","A","JC1048",,,,
"3359","1605","19000101","99991231","A","JC1439",,,,
"3414","2982","19000101","99991231","I","JC2354",,"JC2354",,
"3360","2934","19000101","99991231","I","JC2337",,"JC2337",,
"3202","2740","19000101","99991231","I","JC2233",,"JC2233",,
"3416","2984","19000101","99991231","I","JC2125",,"JC2125",,
"3362","2939","19000101","99991231","I","JC2337",,"JC2337",,
"3220","1180","19000101","99991231","A","JC1051",,,,
"3419","2987","19000101","99991231","I","JC2125",,"JC2125",,
"3364","1609","19000101","99991231","A","JC1443",,,,
"3223","1184","19000101","99991231","A","JC1052",,,,
"3423","3006","19000101","99991231","I","JC2125",,"JC2125",,
"3354","2906","19000101","99991231","I","JC2055",,"JC2055",,
"3356","2908","19000101","99991231","I","JC2055",,"JC2055",,
"3358","2914","19000101","99991231","I","JC2055",,"JC2055",,
"3361","2916","19000101","99991231","I","JC2055",,"JC2055",,
"3363","2920","19000101","99991231","I","JC2055",,"JC2055",,
"3365","2925","19000101","99991231","I","JC2055",,"JC2055",,
"3427","3009","19000101","99991231","I","JC2125",,"JC2125",,
"3367","2928","19000101","99991231","I","JC2055",,"JC2055",,
"3370","2932","19000101","99991231","I","JC2055",,"JC2055",,
"3373","2936","19000101","99991231","I","JC2055",,"JC2055",,
"3378","2942","19000101","99991231","I","JC2055",,"JC2055",,
"3381","2944","19000101","99991231","I","JC2055",,"JC2055",,
"3386","2947","19000101","99991231","I","JC2055",,"JC2055",,
"3389","2949","19000101","99991231","I","JC2055",,"JC2055",,
"3393","2951","19000101","99991231","I","JC2055",,"JC2055",,
"3396","2955","19000101","99991231","I","JC2055",,"JC2055",,
"3431","3011","19000101","99991231","I","JC2125",,"JC2125",,
"3435","3015","19000101","99991231","I","JC2125",,"JC2125",,
"3439","3019","19000101","99991231","I","JC2125",,"JC2125",,
"3442","3023","19000101","99991231","I","JC2125",,"JC2125",,
"3447","3027","19000101","99991231","I","JC2125",,"JC2125",,
"3225","2748","19000101","99991231","I","JC2239",,"JC2239",,
"3452","3031","19000101","99991231","I","JC2125",,"JC2125",,
"3366","2946","19000101","99991231","I","JC2340",,"JC2340",,
"3230","2750","19000101","99991231","I","JC2239",,"JC2239",,
"3454","3035","19000101","99991231","I","JC2125",,"JC2125",,
"3459","3037","19000101","99991231","I","JC2125",,"JC2125",,
"3369","1614","19000101","99991231","A","JC1448",,,,
"3232","1189","19000101","99991231","A","JC1055",,,,
"3463","3040","19000101","99991231","I","JC2125",,"JC2125",,
"3372","2952","19000101","99991231","I","JC2343",,"JC2343",,
"3234","2753","19000101","99991231","I","JC2246",,"JC2246",,
"3237","1193","19000101","99991231","A","JC1060",,,,
"3375","2957","19000101","99991231","I","JC2343",,"JC2343",,
"3240","2759","19000101","99991231","I","JC2252",,"JC2252",,
"3379","2962","19000101","99991231","I","JC2343",,"JC2343",,
"3243","1198","19000101","99991231","A","JC1064",,,,
"3247","2764","19000101","99991231","I","JC2254",,"JC2254",,
"3383","1617","19000101","99991231","A","JC1451",,,,
"3252","1201","19000101","99991231","A","JC1071",,,,
"3385","2965","19000101","99991231","I","JC2347",,"JC2347",,
"3403","2960","19000101","99991231","I","JC2055",,"JC2055",,
"3256","2770","19000101","99991231","I","JC2258",,"JC2258",,
"3390","2967","19000101","99991231","I","JC2347",,"JC2347",,
"3261","2772","19000101","99991231","I","JC2258",,"JC2258",,
"3406","2963","19000101","99991231","I","JC2055",,"JC2055",,
"3395","1622","19000101","99991231","A","JC1455",,,,
"3267","1209","19000101","99991231","A","JC1074",,,,
"3399","2977","19000101","99991231","I","JC2353",,"JC2353",,
"3411","2966","19000101","99991231","I","JC2055",,"JC2055",,
"3400","2980","19000101","99991231","I","JC2353",,"JC2353",,
"3415","2968","19000101","99991231","I","JC2055",,"JC2055",,
"3404","1625","19000101","99991231","A","JC1458",,,,
"3422","2971","19000101","99991231","I","JC2055",,"JC2055",,
"3271","2779","19000101","99991231","I","JC2262",,"JC2262",,
"3407","2988","19000101","99991231","I","JC2356",,"JC2356",,
"3426","2975","19000101","99991231","I","JC2055",,"JC2055",,
"3293","2783","19000101","99991231","I","JC2262",,"JC2262",,
"3410","1628","19000101","99991231","A","JC1463",,,,
"3429","2979","19000101","99991231","I","JC2055",,"JC2055",,
"3299","1214","19000101","99991231","A","JC1077",,,,
"3413","2992","19000101","99991231","I","JC2357",,"JC2357",,
"3433","2983","19000101","99991231","I","JC2055",,"JC2055",,
"3436","2986","19000101","99991231","I","JC2055",,"JC2055",,
"3440","2990","19000101","99991231","I","JC2055",,"JC2055",,
"3443","2991","19000101","99991231","I","JC2055",,"JC2055",,
"3446","2993","19000101","99991231","I","JC2055",,"JC2055",,
"3449","2996","19000101","99991231","I","JC2055",,"JC2055",,
"3453","3000","19000101","99991231","I","JC2055",,"JC2055",,
"3457","3003","19000101","99991231","I","JC2055",,"JC2055",,
"3304","2786","19000101","99991231","I","JC2265",,"JC2265",,
"3308","2789","19000101","99991231","I","JC2265",,"JC2265",,
"3418","2995","19000101","99991231","I","JC2357",,"JC2357",,
"3313","2793","19000101","99991231","I","JC2265",,"JC2265",,
"3317","1217","19000101","99991231","A","JC1080",,,,
"3420","2999","19000101","99991231","I","JC3544",,"JC3544",,
"3324","1220","19000101","99991231","A","JC1083",,,,
"3424","1635","19000101","99991231","A","JC1470",,,,
"3327","1224","19000101","99991231","A","JC1085",,,,
"3425","3008","19000101","99991231","I","JC2360",,"JC2360",,
"3376","2804","19000101","99991231","I","JC2276",,"JC2276",,
"3430","3013","19000101","99991231","I","JC2360",,"JC2360",,
"3382","2808","19000101","99991231","I","JC2276",,"JC2276",,
"3434","1639","19000101","99991231","A","JC1473",,,,
"3388","1227","19000101","99991231","A","JC1089",,,,
"3437","3020","19000101","99991231","I","JC2363",,"JC2363",,
"3392","2818","19000101","99991231","I","JC2281",,"JC2281",,
"3441","3025","19000101","99991231","I","JC2363",,"JC2363",,
"3398","2820","19000101","99991231","I","JC2281",,"JC2281",,
"3461","3005","19000101","99991231","I","JC2055",,"JC2055",,
"3448","3029","19000101","99991231","I","JC2363",,"JC2363",,
"3402","1230","19000101","99991231","A","JC1092",,,,
"3450","3032","19000101","99991231","I","JC2363",,"JC2363",,
"3408","2828","19000101","99991231","I","JC2285",,"JC2285",,
"3455","1643","19000101","99991231","A","JC1476",,,,
"3412","1234","19000101","99991231","A","JC1095",,,,
"3458","3038","19000101","99991231","I","JC2367",,"JC2367",,
"3465","3010","19000101","99991231","I","JC2055",,"JC2055",,
"3417","2834","19000101","99991231","I","JC2288",,"JC2288",,
"3462","3043","19000101","99991231","I","JC2367",,"JC2367",,
"3469","459","19000101","99991231","A","JC414",,,,
"3466","3046","19000101","99991231","I","JC2367",,"JC2367",,
"3468","1646","19000101","99991231","A","JC1480",,,,
"3471","3016","19000101","99991231","I","JC2362",,"JC2362",,
"3473","3021","19000101","99991231","I","JC2362",,"JC2362",,
"3475","3030","19000101","99991231","I","JC2362",,"JC2362",,
"3477","3033","19000101","99991231","I","JC2362",,"JC2362",,
"3478","463","19000101","99991231","A","JC418",,,,
"3480","3039","19000101","99991231","I","JC2368",,"JC2368",,
"3482","3045","19000101","99991231","I","JC2368",,"JC2368",,
"3483","467","19000101","99991231","A","JC422",,,,
"3485","3049","19000101","99991231","I","JC2371",,"JC2371",,
"3488","470","19000101","99991231","A","JC425",,,,
"3486","3050","19000101","99991231","I","JC2373",,"JC2373",,
"3490","3056","19000101","99991231","I","JC2374",,"JC2374",,
"3493","474","19000101","99991231","A","JC430",,,,
"3489","3054","19000101","99991231","I","JC2373",,"JC2373",,
"3492","3058","19000101","99991231","I","JC2373",,"JC2373",,
"3495","1648","19000101","99991231","A","JC1481",,,,
"3497","3064","19000101","99991231","I","JC2380",,"JC2380",,
"3500","3066","19000101","99991231","I","JC2380",,"JC2380",,
"3503","3068","19000101","99991231","I","JC2380",,"JC2380",,
"3504","1654","19000101","99991231","A","JC1485",,,,
"3507","3075","19000101","99991231","I","JC2384",,"JC2384",,
"3510","3079","19000101","99991231","I","JC2384",,"JC2384",,
"3496","478","19000101","99991231","A","JC433",,,,
"3498","482","19000101","99991231","A","JC436",,,,
"3501","3072","19000101","99991231","I","JC2381",,"JC2381",,
"3505","3074","19000101","99991231","I","JC2381",,"JC2381",,
"3508","3078","19000101","99991231","I","JC2381",,"JC2381",,
"3511","486","19000101","99991231","A","JC440",,,,
"3513","490","19000101","99991231","A","JC443",,,,
"3514","3087","19000101","99991231","I","JC2392",,"JC2392",,
"3516","3089","19000101","99991231","I","JC2392",,"JC2392",,
"3519","3093","19000101","99991231","I","JC447",,"JC447",,
"3520","495","19000101","99991231","A","JC447",,,,
"3522","3100","19000101","99991231","I","JC447",,"JC447",,
"3524","3103","19000101","99991231","I","JC447",,"JC447",,
"3526","499","19000101","99991231","A","JC451",,,,
"3528","3109","19000101","99991231","I","JC2402",,"JC2402",,
"3530","3114","19000101","99991231","I","JC2402",,"JC2402",,
"3532","504","19000101","99991231","A","JC455",,,,
"3534","507","19000101","99991231","A","JC459",,,,
"3536","3123","19000101","99991231","I","JC2408",,"JC2408",,
"3538","511","19000101","99991231","A","JC463",,,,
"3540","3127","19000101","99991231","I","JC2412",,"JC2412",,
"3542","517","19000101","99991231","A","JC468",,,,
"3544","521","19000101","99991231","A","JC476",,,,
"3546","529","19000101","99991231","A","JC480",,,,
"3548","3139","19000101","99991231","I","JC2422",,"JC2422",,
"3421","1238","19000101","99991231","A","JC1098",,,,
"3428","2841","19000101","99991231","I","JC2292",,"JC2292",,
"3432","1242","19000101","99991231","A","JC1101",,,,
"3438","2851","19000101","99991231","I","JC2296",,"JC2296",,
"3444","2853","19000101","99991231","I","JC2296",,"JC2296",,
"3445","2857","19000101","99991231","I","JC2296",,"JC2296",,
"3451","1246","19000101","99991231","I","JC1106",,"JC1106",,
"3456","1250","19000101","99991231","I","JC1106",,"JC1106",,
"3460","1254","19000101","99991231","I","JC1106",,"JC1106",,
"3464","1255","19000101","99991231","A","JC1111",,,,
"3467","1258","19000101","99991231","A","JC1114",,,,
"3470","2872","19000101","99991231","I","JC2308",,"JC2308",,
"3472","2878","19000101","99991231","I","JC2308",,"JC2308",,
"3474","1262","19000101","99991231","I","JC1116",,"JC1116",,
"3476","1264","19000101","99991231","I","JC1119",,"JC1119",,
"3479","1268","19000101","99991231","A","JC1123",,,,
"3481","2891","19000101","99991231","I","JC2320",,"JC2320",,
"3484","2894","19000101","99991231","I","JC2320",,"JC2320",,
"3487","1272","19000101","99991231","A","JC1128",,,,
"3491","2899","19000101","99991231","I","JC2323",,"JC2323",,
"3494","1277","19000101","99991231","A","JC1131",,,,
"3499","2904","19000101","99991231","I","JC2326",,"JC2326",,
"3502","1280","19000101","99991231","A","JC1135",,,,
"3506","2910","19000101","99991231","I","JC2329",,"JC2329",,
"3509","2912","19000101","99991231","I","JC2329",,"JC2329",,
"3512","2915","19000101","99991231","I","JC2329",,"JC2329",,
"3515","2919","19000101","99991231","I","JC2329",,"JC2329",,
"3517","2922","19000101","99991231","I","JC2329",,"JC2329",,
"3518","2926","19000101","99991231","I","JC2329",,"JC2329",,
"3521","2929","19000101","99991231","I","JC2329",,"JC2329",,
"3523","2933","19000101","99991231","I","JC2329",,"JC2329",,
"3525","2938","19000101","99991231","I","JC2329",,"JC2329",,
"3527","1284","19000101","99991231","A","JC1138",,,,
"3529","1287","19000101","99991231","A","JC1142",,,,
"3531","1290","19000101","99991231","A","JC1145",,,,
"3533","2956","19000101","99991231","I","JC2344",,"JC2344",,
"3535","2961","19000101","99991231","I","JC2344",,"JC2344",,
"3537","1294","19000101","99991231","A","JC1150",,,,
"3539","1298","19000101","99991231","A","JC1153",,,,
"3541","2970","19000101","99991231","I","JC2350",,"JC2350",,
"3543","2974","19000101","99991231","I","JC2350",,"JC2350",,
"3545","2978","19000101","99991231","I","JC2350",,"JC2350",,
"3547","1301","19000101","99991231","A","JC1164",,,,
"3549","2985","19000101","99991231","I","JC2355",,"JC2355",,
"3550","2989","19000101","99991231","I","JC2355",,"JC2355",,
"3551","1311","19000101","99991231","A","JC1166",,,,
"3552","2994","19000101","99991231","I","JC2358",,"JC2358",,
"3553","1315","19000101","99991231","A","JC1106",,,,
"3554","2998","19000101","99991231","I","JC1106",,"JC1106",,
"3555","3002","19000101","99991231","I","JC1106",,"JC1106",,
"3556","3004","19000101","99991231","I","JC1106",,"JC1106",,
"3557","3007","19000101","99991231","I","JC1106",,"JC1106",,
"3558","3012","19000101","99991231","I","JC1106",,"JC1106",,
"3559","3017","19000101","99991231","I","JC1106",,"JC1106",,
"3560","3018","19000101","99991231","I","JC1106",,"JC1106",,
"3561","3044","19000101","99991231","I","JC2125",,"JC2125",,
"3562","1942","19000101","99991231","A","JC1738",,,,
"3563","1943","19000101","99991231","A","JC1739",,,,
"3564","3059","19000101","99991231","I","JC2376",,"JC2376",,
"3565","3062","19000101","99991231","I","JC2376",,"JC2376",,
"3566","1944","19000101","99991231","A","JC1740",,,,
"3567","3069","19000101","99991231","I","JC2382",,"JC2382",,
"3568","3073","19000101","99991231","I","JC2382",,"JC2382",,
"3569","3076","19000101","99991231","I","JC2382",,"JC2382",,
"3570","1945","19000101","99991231","A","JC1741",,,,
"3571","3081","19000101","99991231","I","JC2388",,"JC2388",,
"3572","3088","19000101","99991231","I","JC2388",,"JC2388",,
"3573","1946","19000101","99991231","A","JC1742",,,,
"3574","3094","19000101","99991231","I","JC2396",,"JC2396",,
"3575","3098","19000101","99991231","I","JC2396",,"JC2396",,
"3576","1947","19000101","99991231","A","JC1743",,,,
"3577","3113","19000101","99991231","I","JC2401",,"JC2401",,
"3578","22","19000101","99991231","A","JC21",,,,
"3579","26","19000101","99991231","A","JC25",,,,
"3580","3122","19000101","99991231","I","JC2407",,"JC2407",,
"3581","3125","19000101","99991231","I","JC2407",,"JC2407",,
"3582","29","19000101","99991231","A","JC29",,,,
"3583","3130","19000101","99991231","I","JC2415",,"JC2415",,
"3585","3133","19000101","99991231","I","JC2415",,"JC2415",,
"3587","33","19000101","99991231","A","JC33",,,,
"3589","38","19000101","99991231","I","JC2421",,"JC2421",,
"3591","41","19000101","99991231","A","JC44",,,,
"3593","3142","19000101","99991231","I","JC2427",,"JC2427",,
"3595","3145","19000101","99991231","I","JC2427",,"JC2427",,
"3597","3148","19000101","99991231","I","JC2427",,"JC2427",,
"3599","3152","19000101","99991231","I","JC2427",,"JC2427",,
"3601","47","19000101","99991231","A","JC46",,,,
"3604","3159","19000101","99991231","I","JC2432",,"JC2432",,
"3606","3165","19000101","99991231","I","JC2432",,"JC2432",,
"3609","3170","19000101","99991231","I","JC2432",,"JC2432",,
"3614","3174","19000101","99991231","I","JC2432",,"JC2432",,
"3616","3176","19000101","99991231","I","JC2432",,"JC2432",,
"3619","3180","19000101","99991231","I","JC2432",,"JC2432",,
"3584","1657","19000101","99991231","A","JC1490",,,,
"3623","52","19000101","99991231","A","JC53",,,,
"3586","3084","19000101","99991231","I","JC2391",,"JC2391",,
"3625","3186","19000101","99991231","I","JC2437",,"JC2437",,
"3588","1661","19000101","99991231","A","JC1495",,,,
"3628","3190","19000101","99991231","I","JC2437",,"JC2437",,
"3590","3091","19000101","99991231","I","JC2393",,"JC2393",,
"3631","59","19000101","99991231","A","JC58",,,,
"3592","3095","19000101","99991231","I","JC2393",,"JC2393",,
"3594","1670","19000101","99991231","A","JC1500",,,,
"3633","64","19000101","99991231","A","JC62",,,,
"3596","1676","19000101","99991231","A","JC1503",,,,
"3638","3200","19000101","99991231","I","JC2449",,"JC2449",,
"3598","3104","19000101","99991231","I","JC2400",,"JC2400",,
"3641","3204","19000101","99991231","I","JC2449",,"JC2449",,
"3600","3106","19000101","99991231","I","JC2400",,"JC2400",,
"3602","1683","19000101","99991231","A","JC1506",,,,
"3603","3110","19000101","99991231","I","JC2404",,"JC2404",,
"3605","3115","19000101","99991231","I","JC2404",,"JC2404",,
"3608","3119","19000101","99991231","I","JC2404",,"JC2404",,
"3611","1685","19000101","99991231","A","JC1508",,,,
"3613","3124","19000101","99991231","I","JC2410",,"JC2410",,
"3645","3207","19000101","99991231","I","JC2449",,"JC2449",,
"3648","3211","19000101","99991231","I","JC2449",,"JC2449",,
"3651","3215","19000101","99991231","I","JC2449",,"JC2449",,
"3654","3219","19000101","99991231","I","JC2449",,"JC2449",,
"3657","3222","19000101","99991231","I","JC2449",,"JC2449",,
"3660","66","19000101","99991231","A","JC65",,,,
"3663","3227","19000101","99991231","I","JC2455",,"JC2455",,
"3666","3231","19000101","99991231","I","JC2455",,"JC2455",,
"3669","71","19000101","99991231","A","JC71",,,,
"3671","3235","19000101","99991231","I","JC2458",,"JC2458",,
"3674","3236","19000101","99991231","I","JC2458",,"JC2458",,
"3676","78","19000101","99991231","A","JC77",,,,
"3680","82","19000101","99991231","A","JC80",,,,
"3683","3245","19000101","99991231","I","JC2465",,"JC2465",,
"3684","85","19000101","99991231","A","JC83",,,,
"3615","1688","19000101","99991231","A","JC1510",,,,
"3618","3129","19000101","99991231","I","JC2413",,"JC2413",,
"3687","3249","19000101","99991231","I","JC2467",,"JC2467",,
"3690","3252","19000101","99991231","I","JC2467",,"JC2467",,
"3621","3132","19000101","99991231","I","JC2413",,"JC2413",,
"3693","89","19000101","99991231","A","JC88",,,,
"3697","3260","19000101","99991231","I","JC2472",,"JC2472",,
"3626","1692","19000101","99991231","A","JC1512",,,,
"3701","3264","19000101","99991231","I","JC2472",,"JC2472",,
"3627","3136","19000101","99991231","I","JC2420",,"JC2420",,
"3705","93","19000101","99991231","A","JC92",,,,
"3630","3138","19000101","99991231","I","JC2420",,"JC2420",,
"3710","3272","19000101","99991231","I","JC2478",,"JC2478",,
"3635","1695","19000101","99991231","I","JC1515",,"JC1515",,
"3714","3274","19000101","99991231","I","JC2478",,"JC2478",,
"3637","1698","19000101","99991231","A","JC1518",,,,
"3719","97","19000101","99991231","A","JC96",,,,
"3640","3147","19000101","99991231","I","JC2428",,"JC2428",,
"3723","3280","19000101","99991231","I","JC2484",,"JC2484",,
"3643","1702","19000101","99991231","A","JC1519",,,,
"3728","102","19000101","99991231","A","JC100",,,,
"3646","3155","19000101","99991231","I","JC2430",,"JC2430",,
"3733","3285","19000101","99991231","I","JC2489",,"JC2489",,
"3649","3158","19000101","99991231","I","JC2430",,"JC2430",,
"3737","106","19000101","99991231","A","JC103",,,,
"3742","3295","19000101","99991231","I","JC2492",,"JC2492",,
"3652","3163","19000101","99991231","I","JC2430",,"JC2430",,
"3765","3300","19000101","99991231","I","JC2492",,"JC2492",,
"3656","1704","19000101","99991231","A","JC1515",,,,
"3659","3167","19000101","99991231","I","JC1515",,"JC1515",,
"3769","111","19000101","99991231","A","JC107",,,,
"3772","3308","19000101","99991231","I","JC2495",,"JC2495",,
"3776","3310","19000101","99991231","I","JC2495",,"JC2495",,
"3780","116","19000101","99991231","A","JC113",,,,
"3783","3313","19000101","99991231","I","JC2504",,"JC2504",,
"3787","3319","19000101","99991231","I","JC2504",,"JC2504",,
"3792","122","19000101","99991231","A","JC118",,,,
"3662","3172","19000101","99991231","I","JC1515",,"JC1515",,
"3795","3325","19000101","99991231","I","JC2510",,"JC2510",,
"3664","1706","19000101","99991231","A","JC1523",,,,
"3798","126","19000101","99991231","A","JC121",,,,
"3667","3179","19000101","99991231","I","JC2435",,"JC2435",,
"3801","3329","19000101","99991231","I","JC2513",,"JC2513",,
"3670","3185","19000101","99991231","I","JC2435",,"JC2435",,
"3805","3331","19000101","99991231","I","JC2513",,"JC2513",,
"3673","3188","19000101","99991231","I","JC2435",,"JC2435",,
"3809","3339","19000101","99991231","I","JC2513",,"JC2513",,
"3675","3191","19000101","99991231","I","JC2435",,"JC2435",,
"3814","131","19000101","99991231","A","JC127",,,,
"3678","1709","19000101","99991231","A","JC1526",,,,
"3681","1712","19000101","99991231","A","JC1529",,,,
"3817","135","19000101","99991231","A","JC131",,,,
"3685","3198","19000101","99991231","I","JC2446",,"JC2446",,
"3820","3344","19000101","99991231","I","JC2524",,"JC2524",,
"3688","3202","19000101","99991231","I","JC2446",,"JC2446",,
"3691","3205","19000101","99991231","I","JC2446",,"JC2446",,
"3694","3209","19000101","99991231","I","JC2446",,"JC2446",,
"3698","3214","19000101","99991231","I","JC2446",,"JC2446",,
"3702","3218","19000101","99991231","I","JC2446",,"JC2446",,
"3706","1715","19000101","99991231","I","JC2446",,"JC2446",,
"3607","3140","19000101","99991231","I","JC2422",,"JC2422",,
"3610","3144","19000101","99991231","I","JC2422",,"JC2422",,
"3612","533","19000101","99991231","A","JC484",,,,
"3617","3151","19000101","99991231","I","JC2429",,"JC2429",,
"3620","536","19000101","99991231","A","JC487",,,,
"3622","3157","19000101","99991231","I","JC2431",,"JC2431",,
"3822","3348","19000101","99991231","I","JC2524",,"JC2524",,
"3624","3162","19000101","99991231","I","JC2431",,"JC2431",,
"3825","139","19000101","99991231","A","JC135",,,,
"3629","3166","19000101","99991231","I","JC2431",,"JC2431",,
"3828","143","19000101","99991231","A","JC136",,,,
"3632","3171","19000101","99991231","I","JC2431",,"JC2431",,
"3833","3352","19000101","99991231","I","JC2527",,"JC2527",,
"3634","3175","19000101","99991231","I","JC2431",,"JC2431",,
"3836","145","19000101","99991231","A","JC138",,,,
"3636","3178","19000101","99991231","I","JC2431",,"JC2431",,
"3839","3357","19000101","99991231","I","JC2532",,"JC2532",,
"3639","3181","19000101","99991231","I","JC2431",,"JC2431",,
"3842","3359","19000101","99991231","I","JC2532",,"JC2532",,
"3642","539","19000101","99991231","A","JC490",,,,
"3844","147","19000101","99991231","A","JC141",,,,
"3644","543","19000101","99991231","I","JC2441",,"JC2441",,
"3846","3366","19000101","99991231","I","JC2536",,"JC2536",,
"3647","546","19000101","99991231","A","JC496",,,,
"3848","153","19000101","99991231","A","JC148",,,,
"3709","3221","19000101","99991231","I","JC2446",,"JC2446",,
"3713","3228","19000101","99991231","I","JC2446",,"JC2446",,
"3650","3195","19000101","99991231","I","JC2447",,"JC2447",,
"3717","3232","19000101","99991231","I","JC2446",,"JC2446",,
"3653","3199","19000101","99991231","I","JC2447",,"JC2447",,
"3721","1716","19000101","99991231","A","JC1533",,,,
"3655","3203","19000101","99991231","I","JC2447",,"JC2447",,
"3727","1719","19000101","99991231","A","JC1535",,,,
"3658","3206","19000101","99991231","I","JC2447",,"JC2447",,
"3661","3210","19000101","99991231","I","JC2452",,"JC2452",,
"3731","3241","19000101","99991231","I","JC2462",,"JC2462",,
"3665","550","19000101","99991231","A","JC500",,,,
"3736","3246","19000101","99991231","I","JC2462",,"JC2462",,
"3668","3224","19000101","99991231","I","JC2453",,"JC2453",,
"3740","1722","19000101","99991231","A","JC1537",,,,
"3672","3229","19000101","99991231","I","JC2453",,"JC2453",,
"3744","3250","19000101","99991231","I","JC2468",,"JC2468",,
"3677","553","19000101","99991231","A","JC504",,,,
"3747","3255","19000101","99991231","I","JC2468",,"JC2468",,
"3679","3238","19000101","99991231","I","JC2457",,"JC2457",,
"3748","3256","19000101","99991231","I","JC2468",,"JC2468",,
"3682","3240","19000101","99991231","I","JC2457",,"JC2457",,
"3750","3258","19000101","99991231","I","JC2468",,"JC2468",,
"3686","557","19000101","99991231","A","JC508",,,,
"3753","3262","19000101","99991231","I","JC2468",,"JC2468",,
"3689","3243","19000101","99991231","I","JC2464",,"JC2464",,
"3755","1724","19000101","99991231","A","JC1539",,,,
"3692","3247","19000101","99991231","I","JC2464",,"JC2464",,
"3758","3267","19000101","99991231","I","JC2475",,"JC2475",,
"3696","561","19000101","99991231","A","JC516",,,,
"3699","3251","19000101","99991231","I","JC2469",,"JC2469",,
"3703","3254","19000101","99991231","I","JC2469",,"JC2469",,
"3708","569","19000101","99991231","A","JC520",,,,
"3711","3261","19000101","99991231","I","JC2470",,"JC2470",,
"3715","573","19000101","99991231","A","JC524",,,,
"3718","3270","19000101","99991231","I","JC2477",,"JC2477",,
"3722","3273","19000101","99991231","I","JC2477",,"JC2477",,
"3725","577","19000101","99991231","A","JC528",,,,
"3729","3277","19000101","99991231","I","JC2483",,"JC2483",,
"3732","3282","19000101","99991231","I","JC2483",,"JC2483",,
"3735","581","19000101","99991231","A","JC536",,,,
"3739","589","19000101","99991231","A","JC540",,,,
"3761","3271","19000101","99991231","I","JC2475",,"JC2475",,
"3743","3290","19000101","99991231","I","JC2491",,"JC2491",,
"3764","1726","19000101","99991231","A","JC1541",,,,
"3768","1729","19000101","99991231","A","JC1545",,,,
"3745","3293","19000101","99991231","I","JC2491",,"JC2491",,
"3771","1733","19000101","99991231","A","JC1548",,,,
"3749","3298","19000101","99991231","I","JC2491",,"JC2491",,
"3774","3283","19000101","99991231","I","JC2487",,"JC2487",,
"3778","3286","19000101","99991231","I","JC2487",,"JC2487",,
"3781","3289","19000101","99991231","I","JC2487",,"JC2487",,
"3788","3292","19000101","99991231","I","JC2487",,"JC2487",,
"3791","3297","19000101","99991231","I","JC2487",,"JC2487",,
"3794","3303","19000101","99991231","I","JC2487",,"JC2487",,
"3803","3306","19000101","99991231","I","JC2487",,"JC2487",,
"3806","1735","19000101","99991231","A","JC1551",,,,
"3810","3311","19000101","99991231","I","JC2498",,"JC2498",,
"3813","1738","19000101","99991231","A","JC1554",,,,
"3818","3316","19000101","99991231","I","JC2505",,"JC2505",,
"3752","3302","19000101","99991231","I","JC2491",,"JC2491",,
"3756","3304","19000101","99991231","I","JC2491",,"JC2491",,
"3760","593","19000101","99991231","A","JC544",,,,
"3763","596","19000101","99991231","A","JC547",,,,
"3767","599","19000101","99991231","A","JC549",,,,
"3773","3312","19000101","99991231","I","JC2502",,"JC2502",,
"3777","602","19000101","99991231","A","JC553",,,,
"3784","3320","19000101","99991231","I","JC2506",,"JC2506",,
"3785","3321","19000101","99991231","I","JC2506",,"JC2506",,
