"EMPLOYMENT_ID","PERSON_ID","EMPLOYEE_ID","START_DATE","END_DATE","ORIGINAL_START_DATE","SENIORITY_DATE","ASSIGNMENT_TYPE"
"1045","P00815","E101186","20140422",,"20140422",,"ST"
"1046","P00764","E101110","20131105",,"20131105",,"ST"
"1047","P00453","E100590","20111129",,"20111129",,"ST"
"1048","P00946","E101431","20141111",,"20141111",,"ST"
"1049","P00064","E100077","20050927",,"20050927",,"ST"
"1050","P00405","E100520","20110118",,"20110118",,"ST"
"1052","P00378","E100485","20101207",,"20101207",,"ST"
"1053","P00245","E100305","20090107",,"20090501",,"ST"
"1054","P00284","E100356","20090901",,"20090901",,"ST"
"1055","P00383","E100491","20110201",,"20110201",,"ST"
"1057","P00775","E101131","20140114","20151021","20140114",,"ST"
"1058","P00175","E100218","20071214","20161022","20071214",,"ST"
"1059","P00090","E100104","20030901",,"19980925",,"ST"
"1060","P00542","E100724","20120502","20150922","20120502",,"ST"
"1061","P00044","E100052","20051213","20160216","20051213",,"ST"
"1062","P00057","E100070","20050119","20161030","20050119",,"ST"
"1063","P00613","E100842","20120919",,"20120919",,"ST"
"1064","P00342","E100439","20100526",,"20100526",,"ST"
"1065","P00640","E100891","20130116",,"20130116",,"ST"
"1066","P00283","E100355","20090630","20160625","20090630",,"ST"
"1067","P00671","E100946","20130315",,"20130315",,"ST"
"1068","P00037","E100043","20060228",,"20060228",,"ST"
"1069","P00666","E100934","20130903",,"20130903",,"ST"
"1070","P00141","E100172","20070502",,"20070502",,"ST"
"1071","P00526","E100701","20120228",,"20140101",,"ST"
"1072","P00682","E100964","20130514","20150417","20130514",,"ST"
"1073","P00833","E101225","20140401",,"20140401",,"ST"
"1075","P00377","E100484","20110111",,"20110111",,"ST"
"1076","P00892","E101334","20140722",,"20140722",,"ST"
"1077","P00695","E100992","20130625",,"20130625",,"ST"
"1078","P00271","E100342","20090827",,"20090827",,"ST"
"1079","P00454","E100591","20110828","20150725","20110828",,"ST"
"1080","P00432","E100561","20110615",,"20110615",,"ST"
"1081","P00231","E100287","20090317",,"20090317",,"ST"
"1082","P00953","E101443","20141209",,"20141209",,"ST"
"1083","P00366","E100473","20101201",,"20101201",,"ST"
"1084","P00259","E100326","20090707",,"20090707",,"ST"
"1085","P00101","E100116","20060316",,"20060316",,"ST"
"1086","P00593","E100804","20121201",,"20121201",,"ST"
"1087","P00282","E100354","20090901",,"20090901",,"ST"
"1089","P00410","E100527","20110118",,"20110118",,"ST"
"1090","P00486","E100631","20111004",,"20111004",,"ST"
"1091","P00889","E101329","20141014",,"20141014",,"ST"
"1092","P00917","E101385","20141118","20160430","20141118",,"ST"
"1093","P00572","E100775","20120609",,"20130903",,"ST"
"1094","P00365","E100472","20100907","20161020","20110301",,"ST"
"1095","P00882","E101318","20140902","20150829","20140902",,"ST"
"1096","P00698","E100999","20130709",,"20130709",,"ST"
"1097","P00174","E100216","20080103",,"20080103",,"ST"
"1098","P00367","E100474","20100907",,"20110308",,"ST"
"1099","P00487","E100633","20111001","20160626","20111001",,"ST"
"1100","P00435","E100564","20110906",,"20110906",,"ST"
"1101","P00514","E100681","20120125","20150214","20150203",,"ST"
"1102","P00556","E100750","20120411",,"20120411",,"ST"
"1103","P00137","E100167","20070310","20150725","20070310",,"ST"
"3038","P01994","E102041","20161013","20161231","20161013",,"ST"
"3039","P01995","E102043","20161109",,"20161109",,"ST"
"3040","P01996","E102044","20161120",,"20161120",,"ST"
"3041","P01997","E102045","20161102",,"20161102",,"ST"
"3042","P01998","E102048","20161026",,"20161026",,"ST"
"3043","P01999","E102049","20161130",,"20161130",,"ST"
"3044","P02000","E102051","20170104",,"20170104",,"ST"
"3045","P02001","E102052","20161102",,"20161102",,"ST"
"3046","P02002","E102054","20161102",,"20161102",,"ST"
"3047","P02003","E102055","20161125",,"20161125",,"ST"
"3048","P02004","E102053","20170201",,"20170201",,"ST"
"1104","P00390","E100499","19000101",,,,
"1105","P00447","E100580","20110712","20140712","20110712",,"ST"
"1106","P00804","E101170","20140422",,"20140422",,"ST"
"1107","P00262","E100329","20090527",,"20090527",,"ST"
"1108","P00551","E100741","20120228",,"20120228",,"ST"
"1109","P00746","E101090","20131001",,"20141209",,"ST"
"1110","P00124","E100147","20061205","20150516","20061205",,"ST"
"1111","P00515","E100682","20120201","20160402","20120701",,"ST"
"1112","P00468","E100606","20111125",,"20111125",,"ST"
"1113","P00472","E100611","20111108",,"20111108",,"ST"
"1114","P00608","E100833","20120905","20161014","20120905",,"ST"
"1115","P00576","E100782","20120620",,"20120620",,"ST"
"1116","P00095","E100110","20051213",,"20051213",,"ST"
"1117","P00360","E100466","20100803",,"20100803",,"ST"
"1118","P00176","E100219","20080122",,"20080122",,"ST"
"1119","P00647","E100903","20121221","20160814","20130702",,"ST"
"1120","P00393","E100503","20110308",,"20110308",,"ST"
"1121","P00792","E101151","20140101","20150730","20140101",,"ST"
"1122","P00598","E100821","20120715",,"20120715",,"ST"
"1123","P00112","E100129","20060808",,"20060808",,"ST"
"1141","P00956","E100703","20120218","20160508","20120218",,"ST"
"1142","P00957","E100778","20120613",,"20120613",,"ST"
"3016","P01972","E101967","20160713","20160714","20160713",,"ST"
"3017","P01973","E102001","20160914",,"20160914",,"ST"
"3018","P01974","E102003","20160914","20160918","20160914",,"ST"
"3019","P01975","E102007","20161102",,"20161102",,"ST"
"3020","P01976","E102008","20160928",,"20160928",,"ST"
"3021","P01977","E102009","20160928",,"20160928",,"ST"
"3022","P01978","E102012","20160914","20161002","20160914",,"ST"
"3023","P01979","E102016","20161123",,"20161123",,"ST"
"3024","P01980","E102017","20170104",,"20170104",,"ST"
"3025","P01981","E102018","20170104",,"20170104",,"ST"
"3026","P01982","E102022","20160925","20161126","20160925",,"ST"
"1181","P00958","E101479","20150310",,"20150310",,"ST"
"1221","P00959","E101538","20150707","20160923","20150707",,"ST"
"1241","P00960","E101426","20150801",,"20150801",,"ST"
"1242","P00961","E101503","20150929",,"20150929",,"ST"
"1243","P00962","E101571","20150512",,"20150512",,"ST"
"1244","P00963","E101573","20150728","20160310","20150505",,"ST"
"1245","P00964","E101715","20101201",,"20101201",,"ST"
"1246","P00965","E101733","20151203",,"20151203",,"ST"
"1261","P00966","E101523","20150317","20160814","20150317",,"ST"
"1281","P00967","E101545","20150501",,"20150501",,"ST"
"1282","P00968","E101580","20150925",,"20150925",,"ST"
"1283","P00969","E101649","20150728",,"20150728",,"ST"
"1302","P00970","E100024","20030901",,"19970801",,"ST"
"1303","P00971","E100055","20151006",,"20151006",,"ST"
"1304","P00972","E100539","20110428",,"20150711",,"ST"
"1305","P00973","E100734","20151001",,"20151001",,"ST"
"1306","P00974","E100860","20150218",,"20150208",,"ST"
"1307","P00975","E100995","20150324",,"20150519",,"ST"
"1308","P00976","E101017","20150602",,"20150721",,"ST"
"1309","P00977","E101078","20130917",,"20160101",,"ST"
"1310","P00978","E101196","20140318",,"20150101",,"ST"
"1311","P00979","E101212","20150804",,"20150804",,"ST"
"1312","P00980","E101237","20150707",,"20150801",,"ST"
"1313","P00981","E101249","20131106",,"20150101",,"ST"
"1314","P00982","E101276","20140617",,"20150101",,"ST"
"1315","P00983","E101303","20150113","20161112","20140612",,"ST"
"1316","P00984","E101307","20150707",,"20140610",,"ST"
"1317","P00985","E101365","20150915",,"20150915",,"ST"
"1318","P00986","E101368","20140827",,"20150701",,"ST"
"1319","P00987","E101374","20140902",,"20160101",,"ST"
"1320","P00988","E101379","20140909",,"20150422",,"ST"
"1321","P00989","E101398","20140930",,"20151001",,"ST"
"1322","P00990","E101399","20150324",,"20150324",,"ST"
"1323","P00991","E101418","20150203",,"20150203",,"ST"
"1324","P00992","E101438","20150324","20160830","20150324",,"ST"
"1325","P00993","E101450","20150901","20161130","20150901",,"ST"
"1326","P00994","E101451","20150901",,"20150901",,"ST"
"3005","P01961","E102028","20160901",,"20160901",,"ST"
"3006","P01962","E102006","20180101",,"20180101",,"ST"
"3007","P01963","E102020","20160921",,"20160921",,"ST"
"3008","P01964","E101911","20160629","20160703","20160629",,"ST"
"3009","P01965","E101914","20160630","20160630","20160630",,"ST"
"3010","P01966","E101923","20160629","20160703","20160629",,"ST"
"3011","P01967","E101926","20150710",,"20150710",,"ST"
"3012","P01968","E101927","20160629","20160821","20160629",,"ST"
"3013","P01969","E101931","20160713",,"20160713",,"ST"
"3014","P01970","E101954","20160629",,"20170104",,"ST"
"3015","P01971","E101961","20160713","20160717","20160713",,"ST"
"1327","P00995","E101452","20150901",,"20150901",,"ST"
"1328","P00996","E101453","20150901",,"20150901",,"ST"
"1329","P00997","E101454","20150901",,"20150901",,"ST"
"1330","P00998","E101458","20150106",,"20150106",,"ST"
"1331","P00999","E101461","20150317",,"20150317",,"ST"
"1332","P01000","E101463","20141223",,"20141223",,"ST"
"1333","P01001","E101464","20150120",,"20150120",,"ST"
"1334","P01002","E101465","20150106",,"20150106",,"ST"
"1335","P01003","E101466","20150106",,"20150106",,"ST"
"1336","P01004","E101467","20150106",,"20150106",,"ST"
"1337","P01005","E101469","20150102",,"20150407",,"ST"
"1338","P01006","E101472","20150401",,"20150401",,"ST"
"1339","P01007","E101476","20150106","20161002","20150106",,"ST"
"1340","P01008","E101477","20150113","20161102","20150113",,"ST"
"1341","P01009","E101478","20150120",,"20150120",,"ST"
"1342","P01010","E101482","20150901","20160327","20150901",,"ST"
"1343","P01011","E101484","20150512","20160805","20150115",,"ST"
"1344","P01012","E101487","20150121",,"20150121",,"ST"
"1345","P01013","E101488","20150428",,"20150428",,"ST"
"1346","P01014","E101494","20150331",,"20150331",,"ST"
"2721","P01934","E101969","20160928",,"20160928",,"ST"
"2741","P01935","E101976","20160818",,"20160818",,"ST"
"2742","P01936","E101977","20160727",,"20160727",,"ST"
"2743","P01937","E101980","20160817",,"20160817",,"ST"
"2761","P01938","E101981","20160901",,"20160901",,"ST"
"2762","P01939","E101978","20161102",,"20161102",,"ST"
"2781","P01940","E101979","20160724",,"20160724",,"ST"
"2782","P01941","E101983","20161116",,"20161116",,"ST"
"2783","P01942","E101988","20160901",,"20160901",,"ST"
"1347","P01015","E101497","20150303",,"20150303",,"ST"
"1348","P01016","E101498","20150319",,"20150319",,"ST"
"1349","P01017","E101499","20150310",,"20150310",,"ST"
"1350","P01018","E101500","20150303",,"20150303",,"ST"
"1351","P01019","E101502","20150407",,"20150407",,"ST"
"1352","P01020","E101510","20150401",,"20150401",,"ST"
"1353","P01021","E101511","20150305",,"20150602",,"ST"
"1354","P01022","E101515","20150331",,"20150331",,"ST"
"1355","P01023","E101516","20150519",,"20150519",,"ST"
"1356","P01024","E101517","20150707",,"20150707",,"ST"
"1357","P01025","E101520","20150616",,"20150616",,"ST"
"1358","P01026","E101524","20150317","20170112","20150317",,"ST"
"1359","P01027","E101526","20150901",,"20150901",,"ST"
"1360","P01028","E101528","20150630",,"20150630",,"ST"
"1361","P01029","E101529","20150319","20160706","20150701",,"ST"
"1362","P01030","E101530","20150605",,"20150816",,"ST"
"1363","P01031","E101531","20150701",,"20150701",,"ST"
"1364","P01032","E101532","20150331","20161022","20150331",,"ST"
"1365","P01033","E101533","20150331",,"20150331",,"ST"
"1366","P01034","E101534","20150414",,"20150414",,"ST"
"1367","P01035","E101536","20150407",,"20150512",,"ST"
"1368","P01036","E101540","20150407",,"20150407",,"ST"
"1369","P01037","E101542","20150506",,"20150506",,"ST"
"1370","P01038","E101543","20150512",,"20150512",,"ST"
"1371","P01039","E101544","20150701",,"20150701",,"ST"
"1372","P01040","E101547","20150409",,"20150701",,"ST"
"1373","P01041","E101550","20150421",,"20150421",,"ST"
"1374","P01042","E101552","20150324",,"20160105",,"ST"
"1375","P01043","E101553","20150414",,"20150414",,"ST"
"1376","P01044","E101554","20150421",,"20150421",,"ST"
"1377","P01045","E101555","20150422",,"20150422",,"ST"
"1378","P01046","E101557","20150804",,"20150804",,"ST"
"1379","P01047","E101562","20150428",,"20150428",,"ST"
"1380","P01048","E101564","20150428",,"20150428",,"ST"
"1381","P01049","E101566","20150505",,"20150505",,"ST"
"1382","P01050","E101568","20150527",,"20150527",,"ST"
"1383","P01051","E101569","20150701",,"20150701",,"ST"
"1384","P01052","E101575","20150707",,"20150707",,"ST"
"1385","P01053","E101579","20150616",,"20150616",,"ST"
"1386","P01054","E101582","20150818","20161102","20150818",,"ST"
"1387","P01055","E101588","20150826","20160930","20150826",,"ST"
"1388","P01056","E101591","20150818",,"20150818",,"ST"
"1389","P01057","E101596","20150908","20160223","20150908",,"ST"
"1390","P01058","E101600","20150904",,"20150904",,"ST"
"1391","P01059","E101603","20150616",,"20150616",,"ST"
"1392","P01060","E101604","20150707",,"20150707",,"ST"
"1393","P01061","E101605","20150915",,"20150915",,"ST"
"1394","P01062","E101612","20150930",,"20150930",,"ST"
"1395","P01063","E101613","20150623",,"20150623",,"ST"
"1396","P01064","E101614","20150626",,"20150626",,"ST"
"1397","P01065","E101619","20150630",,"20150630",,"ST"
"1398","P01066","E101620","20150630",,"20150630",,"ST"
"1399","P01067","E101621","20150721",,"20150721",,"ST"
"1400","P01068","E101622","20151101",,"20150707",,"ST"
"1401","P01069","E101625","20150915",,"20150915",,"ST"
"1402","P01070","E101626","20150818",,"20150818",,"ST"
"1403","P01071","E101628","20150707",,"20150707",,"ST"
"1404","P01072","E101629","20150707",,"20150707",,"ST"
"1405","P01073","E101630","20150707",,"20150707",,"ST"
"1406","P01074","E101631","20150716",,"20150716",,"ST"
"1407","P01075","E101632","20150714",,"20150714",,"ST"
"1408","P01076","E101633","20151027",,"20151027",,"ST"
"1409","P01077","E101635","20150714",,"20150714",,"ST"
"1410","P01078","E101636","20150804",,"20150804",,"ST"
"1411","P01079","E101637","20150915",,"20150915",,"ST"
"1412","P01080","E101640","20150714",,"20150714",,"ST"
"1413","P01081","E101641","20150716",,"20150716",,"ST"
"1414","P01082","E101642","20150721","20160403","20150721",,"ST"
"1415","P01083","E101643","20150903",,"20150903",,"ST"
"1416","P01084","E101644","20151027",,"20151027",,"ST"
"1417","P01085","E101648","20150728",,"20150728",,"ST"
"1418","P01086","E101650","20150901",,"20150901",,"ST"
"1419","P01087","E101652","20151110",,"20151110",,"ST"
"1420","P01088","E101655","20150811",,"20150811",,"ST"
"1421","P01089","E101659","20150825",,"20150825",,"ST"
"1422","P01090","E101660","20150818",,"20150818",,"ST"
"1423","P01091","E101662","20150818","20161209","20150818",,"ST"
"1424","P01092","E101664","20150825",,"20150825",,"ST"
"1425","P01093","E101665","20150825",,"20150825",,"ST"
"1426","P01094","E101666","20150825",,"20150825",,"ST"
"1427","P01095","E101667","20151001",,"20151001",,"ST"
"1428","P01096","E101668","20150825",,"20150825",,"ST"
"1429","P01097","E101669","20151001",,"20151001",,"ST"
"1430","P01098","E101670","20150915",,"20150915",,"ST"
"1431","P01099","E101671","20150902",,"20150902",,"ST"
"1432","P01100","E101672","20150902",,"20150902",,"ST"
"1433","P01101","E101675","20151013",,"20151013",,"ST"
"1434","P01102","E101676","20150902","20161009","20151208",,"ST"
"1435","P01103","E101677","20151208",,"20151208",,"ST"
"1436","P01104","E101678","20150915",,"20150915",,"ST"
"1437","P01105","E101679","20150929",,"20150929",,"ST"
"1438","P01106","E101683","20151027",,"20151027",,"ST"
"1439","P01107","E101684","20151020",,"20151020",,"ST"
"1440","P01108","E101686","20151027",,"20151027",,"ST"
"1441","P01109","E101687","20150929",,"20150929",,"ST"
"1442","P01110","E101689","20150929",,"20150929",,"ST"
"1443","P01111","E101693","20151027","20160206","20151027",,"ST"
"1444","P01112","E101694","20151027",,"20151027",,"ST"
"1445","P01113","E101698","20151013",,"20151013",,"ST"
"1446","P01114","E101700","20151110",,"20151110",,"ST"
"1447","P01115","E101702","20151103",,"20151103",,"ST"
"1448","P01116","E101703","20151020",,"20151020",,"ST"
"1449","P01117","E101704","20151016",,"20160101",,"ST"
"1450","P01118","E101706","20151027",,"20151027",,"ST"
"1451","P01119","E101707","20151124","20160417","20151124",,"ST"
"1452","P01120","E101711","20151103",,"20151103",,"ST"
"1453","P01121","E101718","20151117",,"20151117",,"ST"
"1454","P01122","E101735","20151215","20170129","20151215",,"ST"
"1455","P01123","E101739","20151215",,"20151215",,"ST"
"1456","P01124","E101750","20151222",,"20151222",,"ST"
"1457","P01125","E101754","20151229",,"20151229",,"ST"
"1458","P01126","E101755","20151229",,"20151229",,"ST"
"1461","P01127","E101685","20150929",,"20150929",,"ST"
"1501","P01128","E101868","20160608","20170318","20160608",,"ST"
"1521","P01129","E101366","20140930",,"20170101",,"ST"
"1522","P01130","E101902","20160601",,"20160601",,"ST"
"1561","P01131","E101195","20140318","20140401",,,"ST"
"1562","P01132","E101745","20160713","20160717","20160713",,"ST"
"1563","P01133","E100968","20130419","20130720","20130419",,"ST"
"1564","P01134","E101081","20131015","20131023","20131015",,"ST"
"1565","P01135","E101159","20140218","20140402","20140218",,"ST"
"1566","P01136","E101161","20140114","20140731","20140114",,"ST"
"1567","P01137","E101181","20140318","20140630","20140318",,"ST"
"1568","P01138","E101198","20140318","20150110","20140318",,"ST"
"1569","P01139","E101200","20140318","20140927","20140318",,"ST"
"1570","P01140","E101201","20140318","20140620","20140318",,"ST"
"1571","P01141","E101205","20140318","20140726","20140318",,"ST"
"1572","P01142","E101236","20140419","20140419","20140419",,"ST"
"1573","P01143","E101241","20140419","20140930","20140419",,"ST"
"1574","P01144","E101266","20140701","20140705","20140701",,"ST"
"1575","P01145","E101272","20140819","20140823","20140819",,"ST"
"1576","P01146","E101292","20140620","20140620","20140620",,"ST"
"1577","P01147","E101293","20140626","20140627","20140626",,"ST"
"1578","P01148","E101355","20140812","20140823","20140812",,"ST"
"1579","P01149","E101387","20140909","20141010","20140909",,"ST"
"1580","P01150","E101417","20141021","20141227","20141021",,"ST"
"1581","P01151","E101837","20161001",,"20161001",,"ST"
"1582","P01152","E101590","20150602","20150627","20150602",,"ST"
"1583","P01153","E101592","20150602","20150613","20150602",,"ST"
"1584","P01154","E101805","20160227","20160609","20160227",,"ST"
"1585","P01155","E101863","20160518",,"20160518",,"ST"
"1586","P01156","E101872","20160501","20160501","20160501",,"ST"
"1587","P01157","E101889","20160615","20160710","20160615",,"ST"
"1588","P01158","E101905","20160401",,"20160401",,"ST"
"1589","P01159","E101001","20130529","20130823","20130529",,"ST"
"1590","P01160","E101062","20130625","20130815","20130625",,"ST"
"1591","P01161","E100861","20121024","20130713","20121024",,"ST"
"1592","P01162","E101512","20150305","20150327","20150305",,"ST"
"1593","P01163","E100863","20121006","20130525","20121006",,"ST"
"1594","P01164","E100864","20120128","20130125","20120128",,"ST"
"1595","P01165","E100868","20121012","20130426","20121012",,"ST"
"1596","P01166","E100899","20121221","20130615","20121221",,"ST"
"1597","P01167","E100920","20130123","20130629","20130123",,"ST"
"1598","P01168","E100931","20130215","20130426","20130215",,"ST"
"1599","P01169","E100989","20160706",,"20160706",,"ST"
"1600","P01170","E101020","20130605","20130830","20130605",,"ST"
"1601","P01171","E101052","20130618","20130809","20130618",,"ST"
"1602","P01172","E101577","20150512","20150530","20150512",,"ST"
"1603","P01173","E101584","20151229","20160114","20150527",,"ST"
"1604","P01174","E100155","20061128","20140926","20061128",,"ST"
"1605","P01175","E100272","20081001","20130331","20081001",,"ST"
"1606","P01176","E101599","20150604","20150808","20150604",,"ST"
"1607","P01177","E100996","20130702","20140121","20130702",,"ST"
"1608","P01178","E101607","20150616","20150820","20150616",,"ST"
"1609","P01179","E101611","20160713",,"20160713",,"ST"
"1610","P01180","E101617","20160630","20160729","20160630",,"ST"
"1611","P01181","E101639","20150616","20150725","20150616",,"ST"
"1612","P01182","E101851","20160406",,"20161019",,"ST"
"1613","P01183","E101879","20160504",,"20160504",,"ST"
"1614","P01184","E101208","20140318","20140510",,,"ST"
"1615","P01185","E101209","20140318","20140510",,,"ST"
"1616","P01186","E101214","20140318","20140403",,,"ST"
"1617","P01187","E100887","20130319","20130330","20130319",,"ST"
"1618","P01188","E101287","20140528","20140603","20140528",,"ST"
"1619","P01189","E101556","20150422","20150422","20150422",,"ST"
"1620","P01190","E101770","20160414","20160420","20160414",,"ST"
"1621","P01191","E101796","20160615","20160626","20160615",,"ST"
"1622","P01192","E101876","20160520","20160520","20160520",,"ST"
"1623","P01193","E101233","20140429","20140503","20140429",,"ST"
"1624","P01194","E101238","20140717","20140726","20140717",,"ST"
"1625","P01195","E101263","20140715","20140719","20140715",,"ST"
"1626","P01196","E101265","20140610","20140719","20140610",,"ST"
"1627","P01197","E101267","20160223","20160227","20160223",,"ST"
"1628","P01198","E101268","20140701","20140705","20140701",,"ST"
"1629","P01199","E101269","20140701","20140705","20140701",,"ST"
"1630","P01200","E101270","20140708","20140712","20140708",,"ST"
"1631","P01201","E101271","20140708","20140712","20140708",,"ST"
"1632","P01202","E101273","20140910","20140920","20140910",,"ST"
"1633","P01203","E101274","20140625","20140628","20140625",,"ST"
"1634","P01204","E101280","20140708","20140712","20140708",,"ST"
"1635","P01205","E101290","20140520","20140530","20140520",,"ST"
"1636","P01206","E101294","20140812","20140815","20140812",,"ST"
"1637","P01207","E101304","20140708","20140712","20140708",,"ST"
"1638","P01208","E101323","20140708","20140812","20140708",,"ST"
"1639","P01209","E101327","20140708","20140802","20140708",,"ST"
"1640","P01210","E101333","20140812","20140823","20140812",,"ST"
"1641","P01211","E101338","20140730","20141022","20140730",,"ST"
"1642","P01212","E101339","20140722","20140802","20140722",,"ST"
"1643","P01213","E101340","20140730","20140808","20140730",,"ST"
"1644","P01214","E101341","20141223","20150108","20141223",,"ST"
"1645","P01215","E101348","20140729","20140802","20140729",,"ST"
"1646","P01216","E101357","20140812","20140815","20140812",,"ST"
"1647","P01217","E101361","20140812","20140816","20140812",,"ST"
"1648","P01218","E101373","20140916","20140920","20140916",,"ST"
"1649","P01219","E101376","20140924","20141115","20140924",,"ST"
"1650","P01220","E101421","20141028","20150415","20141028",,"ST"
"1651","P01221","E101430","20150630","20150704","20150630",,"ST"
"1652","P01222","E101719","20160901",,"20160901",,"ST"
"1653","P01223","E101723","20160901",,"20160901",,"ST"
"1654","P01224","E101724","20160901",,"20160901",,"ST"
"1655","P01225","E101737","20160901",,"20160901",,"ST"
"1656","P01226","E101434","20141125","20150117","20141125",,"ST"
"1657","P01227","E101794","20160901",,"20160901",,"ST"
"1658","P01228","E101795","20160901",,"20160901",,"ST"
"1659","P01229","E101474","20150113","20160113","20150113",,"ST"
"1660","P01230","E101803","20160901",,"20160901",,"ST"
"1661","P01231","E101485","20150115","20150117","20150115",,"ST"
"1662","P01232","E101489","20150331","20150404","20150331",,"ST"
"1663","P01233","E101807","20160525",,"20160525",,"ST"
"1664","P01234","E101491","20150129","20150207","20150129",,"ST"
"1665","P01235","E101501","20150224","20150523","20150224",,"ST"
"1666","P01236","E101818","20160901",,"20160901",,"ST"
"1667","P01237","E101824","20160901",,"20160901",,"ST"
"1668","P01238","E101825","20160701",,"20160701",,"ST"
"1669","P01239","E101505","20150303","20150307","20150303",,"ST"
"1670","P01240","E101832","20160525",,"20160525",,"ST"
"1671","P01241","E101838","20160701",,"20160701",,"ST"
"1672","P01242","E101848","20160727","20160921","20160727",,"ST"
"1673","P01243","E101854","20160629",,"20160629",,"ST"
"1674","P01244","E101507","20150224","20150327","20150224",,"ST"
"1675","P01245","E101519","20150324","20150328","20150324",,"ST"
"1676","P01246","E101861","20161116",,"20161116",,"ST"
"1677","P01247","E101522","20150430","20150502","20150430",,"ST"
"1678","P01248","E101525","20150714","20150718","20150714",,"ST"
"1679","P01249","E101865","20160615",,"20160615",,"ST"
"1680","P01250","E101549","20150707","20150711","20150707",,"ST"
"1681","P01251","E101587","20150602","20150627","20150602",,"ST"
"1682","P01252","E101873","20160817",,"20160817",,"ST"
"1683","P01253","E101877","20160615",,"20160615",,"ST"
"1684","P01254","E101881","20160622",,"20160622",,"ST"
"1685","P01255","E101882","20160819",,"20160819",,"ST"
"1686","P01256","E101609","20150714","20150718","20150714",,"ST"
"1687","P01257","E101618","20150714","20150718","20150714",,"ST"
"1688","P01258","E101890","20160706",,"20160706",,"ST"
"1689","P01259","E101892","20160801",,"20160801",,"ST"
"1690","P01260","E101623","20150701","20151107","20150701",,"ST"
"1691","P01261","E101907","20161109",,"20161109",,"ST"
"1692","P01262","E101789","20160706","20160710","20160706",,"ST"
"1693","P01263","E100004","20050801","20140201","20050801",,"ST"
"1694","P01264","E100016","20040401","20130319","20000201",,"ST"
"1695","P01265","E100027","20030801","20130331","20030801",,"ST"
"1696","P01266","E100030","20031216","20140331","20031216",,"ST"
"1697","P01267","E100046","20040301","20130831","20030187",,"ST"
"1698","P01268","E100050","20040428","20130406","20040428",,"ST"
"1699","P01269","E100053","20040506","20140131","20040506",,"ST"
"1700","P01270","E100056","20060307","20130319","20060307",,"ST"
"1701","P01271","E100060","20060104","20130331","20060104",,"ST"
"1702","P01272","E100069","20060104","20140131","20060104",,"ST"
"1703","P01273","E100092","20040812","20141207","20040812",,"ST"
"1704","P01274","E100105","20041201","20140415","20041201",,"ST"
"1705","P01275","E100120","20060531","20140719","20060531",,"ST"
"1706","P01276","E100121","20060620","20131031","20060620",,"ST"
"1707","P01277","E100130","20060926","20130331","20090313",,"ST"
"1708","P01278","E100131","20060905","20130731","20060905",,"ST"
"1709","P01279","E100133","20060912","20130314","20060912",,"ST"
"1710","P01280","E100134","20060926","20130118","20060926",,"ST"
"1711","P01281","E101799","20160413","20160417","20160413",,"ST"
"1712","P01282","E100141","20070103","20140830","20070103",,"ST"
"1713","P01283","E100153","20061205","20140819","20061205",,"ST"
"1714","P01284","E101806","20160727","20160728","20160727",,"ST"
"1715","P01285","E100163","20070117","20130912","20070117",,"ST"
"1716","P01286","E100164","20070213","20131222","20070213",,"ST"
"1717","P01287","E100165","20070220","20130417","20070220",,"ST"
"1718","P01288","E100166","20070320","20140606","20070320",,"ST"
"1719","P01289","E101810","20160622","20160626","20160622",,"ST"
"1720","P01290","E100182","20070925","20130628","20070925",,"ST"
"1721","P01291","E100183","20070925","20141002","20070925",,"ST"
"1722","P01292","E100191","20070801","20130914","20070801",,"ST"
"1723","P01293","E100192","20070801","20130622","20070801",,"ST"
"1724","P01294","E101816","20160629","20160703","20160629",,"ST"
"1725","P01295","E100200","20070912","20131030","20070912",,"ST"
"1726","P01296","E100205","20071114","20130229","20071114",,"ST"
"1727","P01297","E100208","20071106","20140103","20071106",,"ST"
"1728","P01298","E100211","20071114","20140609","20071114",,"ST"
"1729","P01299","E100213","20071113","20130831","20071113",,"ST"
"1730","P01300","E101829","20160706","20160710","20160706",,"ST"
"1731","P01301","E100217","20080103","20140322","20080103",,"ST"
"1732","P01302","E100223","20080219","20140215","20080219",,"ST"
"1733","P01303","E100228","20080430","20130229","20080430",,"ST"
"1734","P01304","E100230","20080430","20130217","20080430",,"ST"
"1735","P01305","E100242","20080704","20130815","20080704",,"ST"
"1736","P01306","E100249","20080730","20130920","20080730",,"ST"
"1737","P01307","E100260","20081002","20140917","20081002",,"ST"
"1738","P01308","E100261","20081002","20130531","20081002",,"ST"
"1739","P01309","E100264","20080910","20140609","20080910",,"ST"
"1740","P01310","E100268","20080924","20131130","20080924",,"ST"
"1741","P01311","E100274","20081022","20140224","20081022",,"ST"
"1742","P01312","E100276","20081105","20141220","20081105",,"ST"
"1743","P01313","E100279","20081119","20131019","20081119",,"ST"
"1744","P01314","E100289","20081101","20130229","20081101",,"ST"
"1745","P01315","E100292","20090325","20130127","20090325",,"ST"
"1746","P01316","E100293","20110817","20140301","20110817",,"ST"
"1747","P01317","E100297","20081220","20140703","20081220",,"ST"
"1748","P01318","E101858","20160706","20160716","20160706",,"ST"
"1749","P01319","E100307","20090211","20130829","20090211",,"ST"
"1750","P01320","E100309","20090123","20140823","20090123",,"ST"
